pergunta,resposta,tokens_prompt,tokens_resposta,tokens_total
Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,"O responsável pela acolhida deve, em até 72 horas antes da data agendada, enviar e-mail ao docente responsável pelo estágio confirmando a atividade e solicitando que este informe os alunos, além de solicitar ao assistente administrativo da GEP a impressão da lista de presença (GEP 016) e dos crachás.",0,0,0
"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Os arquivos que devem ser anexados ao e-mail são: Programação da Acolhida, Código de Ética e Conduta dos residentes e acadêmicos, Fluxograma de Exposição Biológica, Manual do Residente, Tutorial de Acesso ao Portal de Periódicos da CAPES, Política de Segurança da Informação e Comunicação, Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL e UPTODATE cartão de referência rápida.",0,0,0
"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?",Os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios são: computador com acesso à internet e o formulário Cronograma de Estágios (disponível no site do Hospital Escola).,0,0,0
"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","O Internato do curso de Medicina da UFPEL abrange os alunos do 9º, 10º, 11º e 12º semestres, sendo as atividades práticas consideradas estágios obrigatórios.",0,0,0
"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","De acordo com os documentos, os fins permitidos para a solicitação de consulta e utilização de dados institucionais são: apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; obtenção de dados preliminares para elaboração de projeto de pesquisa; e trabalho para apresentação de evento ou publicação em revista.",0,0,0
"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?","Os objetivos são monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho e realizar a cobrança dos resultados, quando necessário. O material necessário é um computador com acesso à internet.",0,0,0
"Qual o material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel, de acordo com o documento?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",0,0,0
"De acordo com o documento, quais são os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação?","Os materiais necessários são computador com Internet, telefone e Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",0,0,0
"Quais os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL, conforme descrito no documento?","Os formulários necessários são o ""Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL"" (GEP-007) e o ""Relatório de Apresentação dos Resultados - Projeto de Atuação/Intervenção"" (GEP-012).",0,0,0
"Quais são os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH, de acordo com o documento?","Os materiais necessários são: computador com internet, o Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (disponível no site do HE UFPEL) e o programa ADS Ensino.",0,0,0
"Quais materiais são necessários para a confecção de segunda via do crachá, de acordo com o documento?","Os materiais necessários são: computador com Internet (acesso ao ADS Hospitalar), programa (POWER POINT), PEN DRIVE, impressora, folha A4, plástico Polaseal e plastificadora (Poliseladora).",0,0,0
"Quais são os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades'?","Após a avaliação do Estudo Clínico pelo CEP, o Investigador Principal tem a função de comunicar o resultado da avaliação ao Coordenador de Pesquisa, enviando o parecer do CEP via e-mail. O Coordenador de Pesquisa, ao receber o parecer, deve encaminhá-lo ao Monitor de Pesquisa. Caso existam pendências, aguarda a resposta do Patrocinador para proceder à nova submissão; se for uma aprovação sem pendências, aguarda a solicitação de visita de iniciação do Centro de Pesquisa por parte do Monitor de Pesquisa. O Coordenador de Pesquisa também é responsável por arquivar o parecer na documentação do estudo no Centro de Pesquisa Clínica.",0,0,0
"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Os executores são: Auditor, Monitor e Coordenador de Pesquisa - CPC.",0,0,0
"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","Para participantes com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC), as medidas e protocolos implementados incluem: triagem telefônica prévia (24 horas antes) sobre sintomas respiratórios; na chegada à portaria, obrigatoriedade do uso de máscara durante toda a permanência, aferição de temperatura e nova triagem de sintomas gripais; adiamento do comparecimento para casos suspeitos ou confirmados, exceto quando imprescindível. Nesses casos, o atendimento ocorre preferencialmente no Consultório de Pesquisa 3, com acesso separado das demais instalações. Os profissionais devem paramentar-se conforme o Manual de Biossegurança (MA.HE.004), e após o atendimento é realizada desinfecção terminal do consultório. Os participantes são orientados a higienizar as mãos (conforme POP.CCIH.001) e manter distanciamento. A sala de espera é separada da dos demais serviços, com distanciamento mínimo de 1 metro entre as cadeiras, e os consultórios recebem limpeza concorrente entre os atendimentos.",0,0,0
"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","Para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, utiliza-se o formulário CPC – 006 Registro de Treinamento, disponível no sistema ADS Hospitalar (aba documentos, pasta Centro de Pesquisas Clínicas). O registro é arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",0,0,0
"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?",O conteúdo do Parecer Técnico-Científico (PTC) deve considerar os seguintes pontos fundamentais: a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,0,0,0
"como faço para excluir uma apac do sistema ADSHospitalar?
","Para excluir uma APAC do sistema ADSHospitalar, não é realizada uma exclusão direta, mas sim a inativação do registro no banco de dados. O procedimento envolve: conectar-se ao banco de dados (he-hospitalar) usando uma ferramenta como DB Visualizer, executar um comando SQL para localizar a APAC pelo nome do paciente e número ou data da APAC, e então atualizar o status para 'I' (inativo) na tabela po_apacs_solicitacoes. Essa ação é realizada mediante solicitação via chamado GLPI, que deve conter o nome completo do paciente e as informações da APAC.",0,0,0
"Como abro um chamado para a Ti utilizando o sistema GLPI?

",NÃO ENCONTRADO,0,0,0
"como fazer para criar um novo ramal voip?


","Para criar um novo ramal VoIP, acesse a Central Telefônica via interface web no endereço 10.100.208.21, faça login como administrador, selecione ""PBX Basic"" > ""Extensions"" e clique em ""+ Add"". Preencha os campos obrigatórios na aba General: Extension Number (número do ramal), Display Name (nome do setor), Caller ID Number (mesmo número do ramal), Register Name (mesmo número do ramal) e Password (senha padrão pré-definida). Mantenha as configurações padrão nas abas Voicemail, Options e Other, clicando em ""Save"" e aplicando as alterações com ""Apply Configurations Changes Here"".",0,0,0
"como faço para atribuir perfil no sistema ADSHospitalar?


","Para atribuir um perfil no sistema ADSHospitalar, primeiro acesse o AGHUx (http://aghu.heufpel.com.br) e verifique o perfil adequado na lista disponível no OneDrive da USID (SETISD - USID - USIDPerfil_SistemasPerfilAGHU.xlsx). Importe ou edite o usuário no AGHUx pelo menu Outros Módulos > Configuração > Acesso > Usuario, vinculando o perfil e associando o login ao cadastro do servidor. Em seguida, acesse o sistema ADSAcesso (http://hospitalar.heufpel.com.br/adsacesso/) com credenciais de administrador. Crie ou verifique o cadastro do usuário no menu Usuários, preenchendo CPF, nome e cliente EBSERH. Depois, no menu Senhas, cadastre o acesso ao ADSHospitalar, definindo o login (número do conselho para assistenciais ou login de rede para administrativos) e uma senha padrão. Finalmente, ajuste os perfis/grupos conforme a tabela de grupos (USIDPerfil_SistemasGruposADSHospitalar.xlsx), consultando a base HEACESSO.GDB via SQL para verificar os grupos atuais e editando as permissões no menu Grupos do ADSAcesso, marcando ou desmarcando o usuário conforme necessário.",0,0,0
"o que fazer para incluir um novo leito no sistema AGHU?
","Para incluir um novo leito no sistema AGHU, acesse o AGHUx via https://aghu.heufpel.com.br, navegue no menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Pesquise a enfermaria desejada pelo nome da enfermeira (as enfermarias seguem a numeração padrão 01-0999, onde 01 é o hospital). Após encontrar a enfermaria, clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos do formulário de cadastro de leitos e clique em Confirmar. Em seguida, selecione o botão Gravar para salvar as informações. Verifique o leito no censo diário acessando Internação -> Censo Diário dos Pacientes, selecionando a unidade funcional correspondente e clicando em Pesquisar. Caso o leito não apareça no censo (especialmente se for uma reativação), libere-o através do menu Internação -> Leitos -> Liberar. Se o leito não aparecer para liberação, bloqueie-o primeiro em Internação -> Leitos -> Bloquear e depois libere-o.",0,0,0
"Como atender um chamado através do sistema GLPI?

","Para atender um chamado no sistema GLPI, o técnico deve acessar o sistema através do link http://glpi.heufpel.com.br/glpi, analisar o chamado verificando tipo, categoria e localização, e fazer correções se necessário. Em seguida, pode atribuir o chamado para si ou para outro colaborador/grupo adequado. Se houver dúvidas ou faltarem informações, deve incluir um acompanhamento no chamado e alterar a situação para ""Aguardando feedback"". Ao iniciar a execução, o chamado deve ser colocado em ""em atendimento"". Caso haja uma pendência externa, o status deve ser alterado para ""pendente"", pausando o tempo de solução. Após a resolução, o técnico deve encerrar o chamado via menu ""Processando chamado -> Solução"", inserindo uma descrição do realizado. O usuário será notificado por e-mail e poderá aprovar ou recusar a solução; se recusar, o chamado é reaberto. Sem resposta em 48 horas, o chamado é finalizado automaticamente.",0,0,0
"Como liberar perfil no sistema AGHUX?


","Para liberar um perfil no sistema AGHUX, siga os passos: acesse o sistema via https://aghu.heufpel.com.br, navegue até Outros Módulos > Colaborador > Administrar Servidor > Servidores e busque o colaborador pelo nome. Verifique os dados do servidor, incluindo ocupação e graduação, para definir o perfil adequado conforme a lista de perfis no arquivo USIDPerfil_SistemasPerfilAGHU.xlsx do OneDrive da USID. Importe o usuário em Outros Módulos > Configuração > Acesso > Usuario, adicione o perfil selecionado ao usuário e grave. Por fim, vincule o login ao cadastro do servidor no mesmo menu de Servidores e salve.",0,0,0
"Como liberar perfil no sistema ADS Hospitalar?



","Para liberar um perfil no sistema ADS Hospitalar, primeiro acesse o sistema ADSAcesso com login de administrador. No menu ""Senhas"", preencha o formulário de cadastro de acesso selecionando Cliente (EBSERH), Usuário (nome do colaborador), Sistema (ADSHospitalar) e Login (número do conselho para assistenciais/médicos ou login de rede para administrativos), informando uma senha padrão. Caso o usuário já exista, verifique os perfis atuais através de consulta SQL na base HEACESSO.GDB para obter o ID do usuário pelo CPF e listar os grupos associados. Consulte a planilha padrão de perfis (USIDPerfil_SistemasGruposADSHospitalar.xlsx) no OneDrive da USID para definir as permissões corretas. No ADSAcesso, acesse o menu ""Grupos"", pesquise o grupo desejado, edite e marque/desmarque o nome do colaborador na listagem de usuários para adicionar ou remover permissões, salvando as alterações.",0,0,0
"Como criar agenda de consultas no sistema ADS Hospitalar?



","Para criar uma agenda de consultas no sistema ADS Hospitalar, inicie acessando o menu ""Cadastros"" e depois ""Profissionais"". Pesquise pelo profissional desejado e, se não existir, cadastre-o preenchendo todos os dados obrigatórios, informando um número de conselho fictício de 10 dígitos em caso de criação para equipe. Em seguida, no menu ""Agenda"", selecione ""Serviço X Profissional"" para vincular o profissional ao serviço solicitado. Por fim, acesse ""Agenda"" > ""Profissionais X HR. Atendimento"", selecione o serviço e profissional, e preencha os campos para criar a grade ambulatorial com base nos dados fornecidos no chamado GLPI, salvando as informações.",0,0,0
"Como excluir uma APAC?



","Para excluir uma APAC, realiza-se a inativação do registro no banco de dados, não a exclusão física. O procedimento consiste em: conectar ao banco de dados ""he-hospitalar"", executar uma consulta SQL para encontrar o ID da solicitação da APAC com base no nome do paciente e, em seguida, atualizar o campo ""status"" para 'I' (inativo) na tabela ""po_apacs_solicitacoes"", utilizando o ID encontrado. A solicitação deve ser feita via chamado no GLPI, contendo o nome completo do paciente e o número ou data da APAC.",0,0,0
"Como ingressar um computador no AD?



","Para ingressar um computador com Windows 10 no Active Directory (AD) da EBSERH, siga estas etapas:

1. **Verifique ou cadastre o computador no AD**:  
   - Consulte o AD para verificar se o computador já possui cadastro (padrão HEPEL-WK-0XXXX). Se não existir, cadastre-o usando o RSAT: em HEPEL > Computadores > Novo > Computador, atribua um nome no padrão HEPEL-WK-0XXXX em sequência e preencha a descrição conforme o padrão SETISD.

2. **Prepare o computador localmente**:  
   - Faça login no computador com o usuário administrador local.  
   - Altere a descrição e o nome do computador pressionando as teclas Windows + Pause/Break, selecionando ""Alterar configurações"" e ajustando os campos necessários. Reinicie o computador e faça login novamente com o administrador local.

3. **Ingresse no domínio**:  
   - Pressione Windows + Pause/Break, selecione ""Alterar configurações"" e depois ""ID de rede"".  
   - Escolha ""Este computador faz parte de uma rede corporativa"" e, em seguida, ""Minha empresa usa uma rede com domínio"".  
   - Informe o nome de usuário, senha e o domínio **EBSERHNET.EBSERH.GOV.BR**.  
   - Quando aparecer a mensagem sobre conta encontrada, pressione ""Não"".  
   - Confirme o nome do computador e o domínio, e insira novamente as credenciais de um usuário administrador da rede (exemplo: adm.lcosta) e o domínio.  
   - Aceite adicionar o usuário como usuário de domínio, conceda o nível de acesso ""Administrador"" e conclua o processo. Reinicie o computador.

4. **Finalize a configuração**:  
   - Após reiniciar, faça login com o usuário de domínio para criar o perfil.  
   - Desabilite o firewall do Windows executando `firewall.cpl` e selecionando a opção para desativá-lo.  

Após esses passos, o computador estará inserido no AD da EBSERH e poderá ser utilizado na rede.",0,0,0
"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um leito no sistema AGHUX, acesse o sistema via https://aghu.heufpel.com.br/, navegue até o menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Pesquise pela enfermaria desejada, clique no ícone de edição e, na tela de cadastro do quarto, selecione ""Adicionar"" para criar um novo leito. Preencha todos os campos do formulário e clique em ""Confirmar"". Após incluir os leitos, selecione ""Gravar"" para salvar as informações. Verifique o leito no censo diário (Internação -> Censo Diário dos Pacientes) e, se necessário, ative-o usando o ícone correspondente. Caso o leito não apareça no censo, libere-o através do menu Internação -> Leitos -> Liberar ou, em situações específicas, bloqueie e depois libere o leito pelos menus Internação -> Leitos -> Bloquear e Liberar.",0,0,0
"Como atender alterações de dados nos sistemas?
","Para atender alterações de dados nos sistemas, o Setor de Tecnologia da Informação e Saúde Digital realiza a alteração diretamente na base de dados quando o sistema não possui funcionalidade para ajuste, mediante justificativa do usuário via chamado GLPI. Para dados assistenciais, a chefia da unidade/setor deve abrir um processo no SEI e um chamado no GLPI. Para dados administrativos, a abertura é feita apenas via GLPI pela chefia. Se a alteração se referir a sistemas desenvolvidos pela Sede, é necessário abrir um chamado no SAPE Sistemas e vincular o número ao GLPI. Caso seja um sistema desenvolvido pelo Hospital, a alteração é realizada via base de dados, com inclusão de registros visuais (fotos ou relatórios) antes e depois da alteração no GLPI. Após a solução, o chamado GLPI é finalizado e, se houver processo no SEI, este também deve ser concluído.",0,0,0
"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal da terceirizada, no primeiro dia útil do mês, o fiscal do contrato deve acessar a ferramenta Redmine, selecionar o projeto desenvolvido pela empresa, filtrar as tarefas concluídas no mês, exportar os dados em formato CSV, analisar e ajustar o arquivo, verificando se as horas estimadas foram cumpridas e aplicando descontos conforme o contrato, se necessário.",0,0,0
"Como gerar relatórios dos sistemas?
","Para gerar relatórios dos sistemas, há dois procedimentos principais:

1. **Relatórios internos**: A chefia da unidade/setor, estatístico do hospital ou Gerência de Ensino e Pesquisa (para projetos de pesquisa formalizados) deve abrir um chamado na ferramenta GLPI, solicitando o relatório ao Setor de Tecnologia da Informação e Saúde Digital. A equipe técnica desenvolverá o relatório em Excel ou Power BI conforme a demanda, disponibilizará o arquivo ou link no chamado, adicionará a consulta SQL utilizada e armazenará a consulta no One Drive da USID. Relatórios periódicos exigem novo chamado para inclusão no sistema ADS Hospitalar ou Painel de Gestão.

2. **Relatórios de tarefas de desenvolvedores terceirizados**: No primeiro dia útil do mês, o fiscal do contrato acessa a ferramenta Redmine, filtra as tarefas concluídas pela empresa (situação diferente de ""Nova"", atribuídas aos colaboradores da empresa ou grupo ""time de desenvolvimento"", com início a partir do primeiro dia do mês de faturamento). Após filtrar, exporta os dados para CSV, analisa as tarefas, verifica prazos e aplica descontos conforme contrato, se necessário. Em seguida, preenche a planilha no Sharepoint com os dados do CSV para processamento do faturamento.",0,0,0
"Como fazer melhorias dos sistemas?
","Para realizar melhorias em sistemas, a chefia ou chefia substituta de uma unidade/setor deve abrir um chamado através da ferramenta GLPI direcionado ao Setor de Tecnologia da Informação e Saúde Digital. A equipe técnica verifica o chamado, atribui-o ao grupo SETISD – Sistemas e um colaborador assume, atualizando o status para “Em atendimento”. Em seguida, é realizada uma reunião para esclarecer a demanda. Para sistemas desenvolvidos pela rede EBSERH, como o AGHUx, abre-se um chamado via SAPE Sistemas e o GLPI fica como “Pendente” até a resolução pela rede. Para sistemas desenvolvidos no Hospital Escola, como ADSHospitalar e ADSNutri, a demanda é encaminhada ao Comitê de Tecnologia da Informação para aprovação e priorização. Após aprovação, desenvolvem-se a História de Usuário, faz-se a contagem de pontos de função, e cria-se uma tarefa no Redmine com os requisitos e a estimativa de prazo. O desenvolvimento segue com base nessa estimativa, sendo 4 horas por ponto de função para melhorias em PHP/HTML/Javascript e 2 horas para correção de defeitos.",0,0,0
"Como habilitar internação no AGHUX?

","Para habilitar um procedimento de internação no AGHUX, tornando-o disponível para seleção como procedimento principal de uma internação hospitalar, siga estas etapas:

1. Verifique se o código do procedimento solicitado não está na lista de códigos não autorizados para internação (conforme tabela fornecida nos documentos). Se estiver na lista, informe ao setor de Internação que o procedimento não pode ser habilitado.

2. Caso o código não esteja na lista negra, acesse o sistema SIGTAP para confirmar se o procedimento possui ""AIH"" como instrumento de registro (é um procedimento principal). Se não for, informe à Internação que não está habilitado pelo SUS para internação como procedimento principal.

3. Acesse o sistema AGHUX, navegue até o menu **Financeiro → Faturamento → Cadastros → Tabelas → Item Procedimento Hospitalar**.

4. Pesquise pelo código do procedimento no campo ""Código SUS"".

5. Após localizar o cadastro, selecione a opção **Editar**, marque a opção **Internação** no formulário e clique em **Gravar** para salvar.

Caso, após a habilitação, o procedimento não apareça para seleção durante a internação, verifique se o cadastro do paciente (sexo, idade) é compatível com as restrições do procedimento.",0,0,0
"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento, é necessário seguir um fluxo que inicia com a solicitação formal da demanda. A chefia ou chefia substituta deve abrir um chamado na ferramenta GLPI para o Setor de Tecnologia da Informação e Saúde Digital, solicitando uma melhoria ou nova funcionalidade. Após análise e aprovação pelo Comitê de Tecnologia da Informação, os requisitos são validados, desenvolvidas as histórias de usuário e realizada a contagem de pontos de função.

Em seguida, acesse a ferramenta Redmine (http://projetos.heufpel.com.br/redmine) usando login e senha de rede. No menu ""Projetos"", selecione o sistema desejado. Na aba ""Tarefas"", clique em ""Nova Tarefa"". Preencha os campos do formulário: Tipo (defeito, melhoria, garantia pós-publicação, etc.), Título (iniciar com ""OS"" e número da ordem de serviço se for para empresa terceirizada), Situação (Nova, Em Andamento, etc.), Atribuído para (colaborador ou equipe), Arquivos (anexar histórias de usuário e contagem de pontos de função para melhorias, e ordem de serviço se aplicável), Início (data de início, se definida) e Tempo estimado (para melhorias, calcular 4 horas por ponto de função em PHP/HTML/Javascript; para defeitos, 2 horas; para outros tipos, acordar com o desenvolvedor). Antes de iniciar a tarefa, atualize-a informando a data de início.",0,0,0
"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento, siga estas etapas: após a validação e aprovação dos requisitos pelo demandante (ou, para bugs, sem necessidade de requisitos), acesse a ferramenta Redmine (http://projetos.heufpel.com.br/redmine) com seu login/senha de rede. No menu ""Projetos"", selecione o sistema desejado (ex: Sistema ADSHospitalar). Acesse a aba ""Tarefas"" e clique em ""Nova Tarefa"". Preencha os campos do formulário: ""Tipo"" (defeito, melhoria, etc.), ""Título"" (inclusive com prefixo ""OS"" e número da ordem de serviço para demandas terceirizadas), ""Situação"" (normalmente ""Nova""), ""Atribuído para"" (programador ou equipe), ""Arquivos"" (anexe histórias de usuários e contagem de pontos de função para melhorias, ou ordem de serviço para terceirizada), ""Início"" (data ou em branco) e ""Tempo estimado"" (calcule com base nos pontos de função ou use prazos padrão, como 2 horas para defeitos). Antes de iniciar a tarefa, atualize-a com a data de início. Em alguns casos, há um fluxo anterior que envolve abertura de chamado no GLPI, aprovação pelo Comitê de TI e validação de requisitos antes da criação da tarefa no Redmine.",0,0,0
"Como unificar cadastros no PACS?


","Para unificar cadastros no PACS DCM4CHEE, é necessário primeiro identificar o cadastro correto do paciente no sistema ADS Hospitalar (ou AGHU, se não encontrado), obtendo o ID válido. No console do DCM4CHEE, acesse a pasta de administração, pesquise pelo ID ou nome do paciente, expanda os registros e selecione o cadastro que contenha o issuer ""ADSHOSPITALAR"" e tenha a maior quantidade de exames associados. Edite o cadastro escolhido para inserir ou corrigir informações como issuer, data de nascimento e nome. Em seguida, selecione os exames dos outros cadastros duplicados e mova-os para o cadastro principal. Após a unificação, repita a pesquisa pelo nome do paciente para verificar se há outras duplicatas e consolide-as seguindo o mesmo processo. Por fim, exclua os cadastros vazios.",0,0,0
Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, é necessário acessar a central telefônica VoIP da marca Ditel pela interface web no endereço 10.100.208.21, realizar login com credenciais de administrador, selecionar o ramal desejado através da opção ""PBX Basic"" > ""Extensions"" ou ""System Information"" > ""Extensions Status"" e, na aba ""Options"", configurar o campo ""Call Forward"" conforme a demanda, escolhendo a condição (""Always"", ""On Unavailable"" ou ""When Busy"") e o tipo de encaminhamento (como para correio de voz ou outro número). Após as alterações, salvar e aplicar as configurações. A habilitação só é feita mediante solicitação via sistema GLPI.",0,0,0
"Como corrigir número de uma APAC?
","Para corrigir o número de uma APAC, é necessário acessar o banco de dados do sistema ADS Hospitalar e executar comandos SQL. Primeiro, realize uma consulta para encontrar o ID da solicitação da APAC com base no nome do paciente, utilizando o comando SQL fornecido nos documentos. Após identificar o ID correto, execute um comando de atualização (UPDATE) na tabela `po_apacs_solicitacoes`, definindo o campo `apa_num` com o novo número da APAC, onde o ID corresponda ao registo encontrado. O procedimento deve ser solicitado via chamado no GLPI, informando o nome completo do paciente, o número errado e o número correto da APAC.",0,0,0
Como habilitar chamada em espera?,"Para habilitar a chamada em espera em um ramal, acesse a interface web da central telefônica no endereço 10.100.208.21 com as credenciais de administrador. Selecione a opção ""PBX Basic"" e subitem ""Extensions"" (ou ""System Information"" e ""Extensions Status"") para editar as configurações do ramal desejado. Na aba ""Options"", altere o campo ""Call Waiting"" para ""Enable"", clique em ""Save"" e aplique as alterações clicando na faixa vermelha ""Apply Configurations Changes Here"". A habilitação deve ser solicitada previamente via sistema GLPI.",0,0,0
Como habilitar correio de voz?,"Para habilitar o correio de voz, é necessário acessar a Central Telefônica via interface web no endereço 10.100.208.21 com as credenciais de administrador. Em seguida, selecione a opção ""PBX Basic"", subitem ""Extensions"", e edite as configurações do ramal desejado. Na aba ""Voicemail"", marque a caixa ""Enable Voicemail"" e configure os campos conforme necessário, como PIN, e-mail para notificações e outras preferências. Depois, na aba ""Options"", ajuste o campo ""Call Forward"" para encaminhar chamadas ao correio de voz, selecionando a opção ""Voicemail"" e definindo as condições (Always, On Unavailable ou When Busy). Após as alterações, clique em ""Save"" e aplique as configurações utilizando a opção ""Apply Configurations Changes Here"". O correio de voz só deve ser habilitado mediante solicitação via sistema GLPI.",0,0,0
"Como corrigir datas de uma APAC?
","Para corrigir datas de uma APAC, é necessário conectar-se ao banco de dados e executar comandos SQL específicos conforme o tipo de data a ser ajustada. Primeiramente, deve-se buscar o ID da solicitação da APAC utilizando o nome do paciente com o comando:

```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
```

Com o ID obtido, os ajustes variam conforme a data:

- Para **datas de alta**: na tabela `po_apacs_altas`, use `UPDATE po_apacs_altas SET apa_dtobitoalta = 'AAAA-MM-DD' WHERE id = ID_DA_LINHA;` para corrigir a data de alta específica, ou `UPDATE po_apacs_altas SET apa_motsaida = 21, apa_dtobitoalta = null, apa_outrmot = null, excl_faturam = null WHERE apa_solicitacao_id = ID_SOLICITACAO;` para retirar uma alta incorreta.

- Para **datas de solicitação, início/fim da validade ou autorização**: na tabela `po_apacs_solicitacoes`, utilize `UPDATE po_apacs_solicitacoes SET [campo] = 'AAAA-MM-DD' WHERE id = ID_SOLICITACAO;`, substituindo `[campo]` por:
  - `apa_dtiinval` (início da validade)
  - `apa_dtfimval` (fim da validade)
  - `created` (data de solicitação)
  - `apa_dataut` (data da autorização)

- Para **datas de início do tratamento ou identificação patológica**: ajuste a tabela `po_apacs_qts_rts` com `UPDATE po_apacs_qts_rts SET apa_dtintr = 'AAAA-MM-DD', apa_pr = 'AAAA-MM-01', apa_cmp = AAAAMM, updated = 'DATA_HORA_CORRECAO' WHERE id = ID_DA_LINHA;` (para início do tratamento) ou `apa_dtiden` (para data de identificação patológica).

As datas devem estar no formato `AAAA-MM-DD`.",0,0,0
"Como atualizar o SISAIH?

","A atualização do sistema SISAIH01 deve ser solicitada pelo setor responsável através da abertura de um chamado no sistema GLPI, informando a nova versão e os nomes dos computadores que receberão a atualização. Com base nessa solicitação, o procedimento é: baixar o executável da versão solicitada do site do Datasus (http://sihd.datasus.gov.br/versao/versao_sisaih01.php), entrar em contato com o setor demandante para fechar o sistema em todos os computadores, acessar o servidor Datasus (IP 10.100.0.51) via Conexão de Área de Trabalho Remota, fazer backup da base de dados no servidor (copiando os arquivos SISAIH01.GDB, SISAIH00.GDB e SISAIH99.GDB para uma pasta de backup), executar o instalador da nova versão no servidor e, em seguida, acessar cada computador cliente informado no chamado (via VNC Viewer ou UltraVNC) para executar o mesmo instalador. Após concluir as instalações, fechar as conexões e finalizar o chamado no GLPI.",0,0,0
"Como instalar o sistema operacional num computador?

","Para instalar o sistema operacional, é necessário utilizar um HD externo com as imagens do sistema e um CD do software Acronis. Inicie o computador dando boot pelo CD do Acronis e selecione a opção ""Acronis True Image Echo Enterprise Server (Full Version)"". Acesse a opção ""Recovery"", depois ""Next"". No menu lateral, selecione ""HD_Suporte"", abra a pasta ""Imagens"" e escolha a imagem do sistema operacional desejada (ex.: Wind 10 Pro 500). Pressione ""Next"", marque ""Restore disk or Partitions"", selecione ""Disk2"" e o HD que será formatado (cuidado para não selecionar o HD externo). Confirme a exclusão de todas as partições no destino, prossiga sem alterações nas configurações adicionais e finalize clicando em ""Proceed"". Aguarde a conclusão do processo.",0,0,0
"Como formatar um computador?

",NÃO ENCONTRADO,0,0,0
