resposta_gerada,resposta_referencia,precision,recall,f1
"De acordo com os documentos, os fins permitidos para a solicitação de consulta e utilização de dados institucionais são: apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; obtenção de dados preliminares para elaboração de projeto de pesquisa; e trabalho para apresentação de evento ou publicação em revista.","- Apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; - Obtenção de dados preliminares para elaboração de projeto de pesquisa; - Trabalho para apresentação de evento ou publicação em revista*.",0.8373153805732727,0.8904105424880981,0.8630471229553223
"Os objetivos são monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho e realizar a cobrança dos resultados, quando necessário. O material necessário é um computador com acesso à internet.","OBJETIVOS Monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho, e realizar a cobrança dos resultados, quando houver. A monitorização pode ser realizada semestralmente, nos meses de janeiro e junho. MATERIAL Computador com Internet.",0.8899702429771423,0.820156991481781,0.8536385893821716
"Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",0.9999999403953552,0.9999999403953552,0.9999999403953552
"Os materiais necessários são computador com Internet, telefone e Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",0.9213250875473022,0.9426451325416565,0.9318631291389465
"Os formulários necessários são o ""Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL"" (GEP-007) e o ""Relatório de Apresentação dos Resultados - Projeto de Atuação/Intervenção"" (GEP-012).",Formulário “Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL” GEP-007; Formulário “Relatório de Apresentação dos Resultados -  Projeto de Atuação/Intervenção” GEP-012,0.8736990690231323,0.9012757539749146,0.8872732520103455
"Os materiais necessários são: computador com internet, o Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (disponível no site do HE UFPEL) e o programa ADS Ensino.","Computador com Internet; Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (Site HE UFPEL), programa ADS Ensino.",0.8744530081748962,0.9154746532440186,0.8944936990737915
"Os materiais necessários são: computador com Internet (acesso ao ADS Hospitalar), programa (POWER POINT), PEN DRIVE, impressora, folha A4, plástico Polaseal e plastificadora (Poliseladora).",Computador com Internet (Acesso ao ADS Hospitalar); Programa (POWER POINT); PEN DRIVE; Impressora; Folha A4; Plástico Polaseal; Plastificadora (Poliseladora).,0.8977799415588379,0.9128431677818298,0.9052488803863525
"Após a avaliação do Estudo Clínico pelo CEP, o Investigador Principal tem a função de comunicar o resultado da avaliação ao Coordenador de Pesquisa, enviando o parecer do CEP via e-mail. O Coordenador de Pesquisa, ao receber o parecer, deve encaminhá-lo ao Monitor de Pesquisa. Caso existam pendências, aguarda a resposta do Patrocinador para proceder à nova submissão; se for uma aprovação sem pendências, aguarda a solicitação de visita de iniciação do Centro de Pesquisa por parte do Monitor de Pesquisa. O Coordenador de Pesquisa também é responsável por arquivar o parecer na documentação do estudo no Centro de Pesquisa Clínica.","Investigador Principal - CPC, Sub Investigador - CPC, Coordenador de Pesquisa – CPC, Monitor de Pesquisa, Patrocinador do estudo",0.6573529243469238,0.7472804188728333,0.6994380354881287
"Os executores são: Auditor, Monitor e Coordenador de Pesquisa - CPC.","Auditor, Monitor e Coordenador de Pesquisa - CPC",0.8579036593437195,0.9271912574768066,0.8912027478218079
"Para participantes com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC), as medidas e protocolos implementados incluem: triagem telefônica prévia (24 horas antes) sobre sintomas respiratórios; na chegada à portaria, obrigatoriedade do uso de máscara durante toda a permanência, aferição de temperatura e nova triagem de sintomas gripais; adiamento do comparecimento para casos suspeitos ou confirmados, exceto quando imprescindível. Nesses casos, o atendimento ocorre preferencialmente no Consultório de Pesquisa 3, com acesso separado das demais instalações. Os profissionais devem paramentar-se conforme o Manual de Biossegurança (MA.HE.004), e após o atendimento é realizada desinfecção terminal do consultório. Os participantes são orientados a higienizar as mãos (conforme POP.CCIH.001) e manter distanciamento. A sala de espera é separada da dos demais serviços, com distanciamento mínimo de 1 metro entre as cadeiras, e os consultórios recebem limpeza concorrente entre os atendimentos.","Caso o participante, esteja com suspeita e/ou confirmação de COVID-19, será adiado seu comparecimento ao Centro de Pesquisa. Quando for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19 ao Centro de Pesquisa, os atendimentos ocorrerão, preferencialmente, no Consultório de Pesquisa 3, cujo acesso é separado das demais instalações do CPC. Os profissionais deverão paramentar-se conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS). Após o atendimento será realizada a desinfecção terminal deste consultório.",0.7377796769142151,0.7636241912841797,0.7504794597625732
"Para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, utiliza-se o formulário CPC – 006 Registro de Treinamento, disponível no sistema ADS Hospitalar (aba documentos, pasta Centro de Pesquisas Clínicas). O registro é arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.","O registro dos treinamentos internos será registrado no formulário CPC – 006 Registro de Treinamento (disponível no sistema ADS Hospitalar, aba documentos, pasta Centro de Pesquisas Clínicas). O registro será arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",0.9230684638023376,0.9457037448883057,0.9342489838600159
O conteúdo do Parecer Técnico-Científico (PTC) deve considerar os seguintes pontos fundamentais: a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,0.8304430842399597,0.8943924307823181,0.8612322807312012
"Para excluir uma APAC do sistema ADSHospitalar, não é realizada uma exclusão direta, mas sim a inativação do registro no banco de dados. O procedimento envolve: conectar-se ao banco de dados (he-hospitalar) usando uma ferramenta como DB Visualizer, executar um comando SQL para localizar a APAC pelo nome do paciente e número ou data da APAC, e então atualizar o status para 'I' (inativo) na tabela po_apacs_solicitacoes. Essa ação é realizada mediante solicitação via chamado GLPI, que deve conter o nome completo do paciente e as informações da APAC.","Para desativar uma APAC no sistema ADSHospitalar, a TI deve tomar conhecimento através de um chamado aberto no GLPI, contendo o nome completo do paciente e o número ou data da APAC. Em vez de excluir, o procedimento correto é inativar a APAC no banco de dados. Para isso, busca-se o ID da solicitação referente à APAC informada através do nome do paciente. Em seguida, executa-se um comando SQL para atualizar o status da APAC para 'I' (inativo), utilizando o ID encontrado como condicional.",0.7998313903808594,0.827255129814148,0.8133121132850647
NÃO ENCONTRADO,"O sistema GLPI deve ser utilizado para abrir chamados referentes aos recursos de informática e telecomunicações do Hospital Escola, tais como casos de falhas em sistemas/equipamentos de TI, instalação de equipamentos/sistemas, melhorias em processos de sistemas, permissão de acesso aos sistemas geridos pelo SETISD, instalação/manutenção de ramais telefônicos, instalação/manutenção de computadores, manutenção em impressoras e dúvidas de informática em geral. Para abrir um chamado, o usuário deve acessar o sistema GLPI e informar sua dúvida. Se o contato tiver sido efetuado apenas por telefone e não exista chamado registrado no sistema, o colaborador do SETISD deverá orientar para que o usuário formalize a sua dúvida via GLPI, para que este atendimento seja formalizado e contabilizado junto com os outros atendimentos realizados pelo setor.",0.5463764667510986,0.46297961473464966,0.5012327432632446
"Para criar um novo ramal VoIP, acesse a Central Telefônica via interface web no endereço 10.100.208.21, faça login como administrador, selecione ""PBX Basic"" > ""Extensions"" e clique em ""+ Add"". Preencha os campos obrigatórios na aba General: Extension Number (número do ramal), Display Name (nome do setor), Caller ID Number (mesmo número do ramal), Register Name (mesmo número do ramal) e Password (senha padrão pré-definida). Mantenha as configurações padrão nas abas Voicemail, Options e Other, clicando em ""Save"" e aplicando as alterações com ""Apply Configurations Changes Here"".","Para criar um novo ramal VoIP, acesse a Central Telefônica através da interface web no endereço 10.100.208.21, entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e clique em ""+ Add"". Na aba General, preencha os campos Extension Number, Display Name e Caller ID Number com o número do ramal. Em Authentication, preencha o campo Register Name com o mesmo número do ramal e defina uma senha padrão. Mantenha os demais campos da aba General como estão. Por padrão, mantenha a caixa de mensagens de voz desabilitada na aba Voicemail. Na aba Options, mantenha as caixas de encaminhamento de chamada desabilitadas. Na aba Other, desabilite a caixa Web Login. Clique em ""Save"" e depois em ""Apply Configurations Changes Here"".",0.851706326007843,0.8172391653060913,0.8341168165206909
"Para atribuir um perfil no sistema ADSHospitalar, primeiro acesse o AGHUx (http://aghu.heufpel.com.br) e verifique o perfil adequado na lista disponível no OneDrive da USID (SETISD - USID - USIDPerfil_SistemasPerfilAGHU.xlsx). Importe ou edite o usuário no AGHUx pelo menu Outros Módulos > Configuração > Acesso > Usuario, vinculando o perfil e associando o login ao cadastro do servidor. Em seguida, acesse o sistema ADSAcesso (http://hospitalar.heufpel.com.br/adsacesso/) com credenciais de administrador. Crie ou verifique o cadastro do usuário no menu Usuários, preenchendo CPF, nome e cliente EBSERH. Depois, no menu Senhas, cadastre o acesso ao ADSHospitalar, definindo o login (número do conselho para assistenciais ou login de rede para administrativos) e uma senha padrão. Finalmente, ajuste os perfis/grupos conforme a tabela de grupos (USIDPerfil_SistemasGruposADSHospitalar.xlsx), consultando a base HEACESSO.GDB via SQL para verificar os grupos atuais e editando as permissões no menu Grupos do ADSAcesso, marcando ou desmarcando o usuário conforme necessário.","Para atribuir um perfil no sistema ADSHospitalar, siga os passos:

1.  Acesse o sistema AGHUx para obter o CPF do colaborador.
2.  Acesse o sistema ADSAcesso para verificar se o colaborador já possui cadastro. Se não, crie o usuário informando os dados obrigatórios.
3.  Acesse o menu Senhas e preencha os campos para criar o acesso ao sistema ADSHospitalar, utilizando o número do conselho para colaboradores assistenciais/médicos/farmacêuticos/bioquímicos e o login de rede para administrativos.
4.  Caso o usuário já possua cadastro, verifique os perfis que ele acessa via base de dados e remova o usuário dos grupos aos quais ele não pode ter acesso, conforme a tabela padrão de perfis no One Drive da USID.
5.  Adicione a permissão ao usuário com base na planilha de perfil disponível no One Drive da USID.
6.  Remova os grupos que não estão na listagem padrão de Grupos do ADS Hospitalar no sistema ADSAcesso.
7.  Acesse o grupo desejado e inclua ou remova o usuário conforme a permissão necessária.",0.7071980237960815,0.7508573532104492,0.7283740639686584
"Para incluir um novo leito no sistema AGHU, acesse o AGHUx via https://aghu.heufpel.com.br, navegue no menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Pesquise a enfermaria desejada pelo nome da enfermeira (as enfermarias seguem a numeração padrão 01-0999, onde 01 é o hospital). Após encontrar a enfermaria, clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos do formulário de cadastro de leitos e clique em Confirmar. Em seguida, selecione o botão Gravar para salvar as informações. Verifique o leito no censo diário acessando Internação -> Censo Diário dos Pacientes, selecionando a unidade funcional correspondente e clicando em Pesquisar. Caso o leito não apareça no censo (especialmente se for uma reativação), libere-o através do menu Internação -> Leitos -> Liberar. Se o leito não aparecer para liberação, bloqueie-o primeiro em Internação -> Leitos -> Bloquear e depois libere-o.","Para cadastrar um novo leito no sistema AGHU, acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Pesquise a enfermaria desejada, clicando no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito para a enfermaria. Preencha todos os campos no formulário de cadastro de leitos e selecione todos os campos. Após o preenchimento, clique no botão Confirmar e depois no botão Gravar para salvar as informações. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional da enfermaria e clique em Pesquisar. Se o leito estiver desativado, clique no ícone para ativá-lo.",0.8309119343757629,0.8782932758331299,0.8539459109306335
"Para atender um chamado no sistema GLPI, o técnico deve acessar o sistema através do link http://glpi.heufpel.com.br/glpi, analisar o chamado verificando tipo, categoria e localização, e fazer correções se necessário. Em seguida, pode atribuir o chamado para si ou para outro colaborador/grupo adequado. Se houver dúvidas ou faltarem informações, deve incluir um acompanhamento no chamado e alterar a situação para ""Aguardando feedback"". Ao iniciar a execução, o chamado deve ser colocado em ""em atendimento"". Caso haja uma pendência externa, o status deve ser alterado para ""pendente"", pausando o tempo de solução. Após a resolução, o técnico deve encerrar o chamado via menu ""Processando chamado -> Solução"", inserindo uma descrição do realizado. O usuário será notificado por e-mail e poderá aprovar ou recusar a solução; se recusar, o chamado é reaberto. Sem resposta em 48 horas, o chamado é finalizado automaticamente.","Para atender um chamado através do sistema GLPI, siga os seguintes passos:

1.  Assim que um novo chamado é criado/enviado, o sistema de chamados emite um alerta sonoro no Setor de Tecnologia da Informação e Saúde Digital.
2.  Um dos técnicos deve analisar o novo chamado através do sistema GLPI, disponível no link: http://glpi.heufpel.com.br/glpi.
3.  O técnico irá conferir o tipo do chamado, a categoria e a localização e, se for necessário, fará as correções. O tempo de solução é calculado automaticamente conforme o Acordo em Nível de Serviço (SLA).
4.  O técnico poderá atribuir o chamado para si ou para outro colaborador/grupo mais apropriado para esta tarefa (situação atribuído). Se o técnico tiver dúvidas ou faltarem informações, ele deverá incluir um acompanhamento no chamado, através do menu Processando chamado -> Acompanhamento. Este acompanhamento será encaminhado por e-mail ao colaborador que abriu o chamado. Neste caso, o técnico deverá alterar a situação do chamado para “Aguardando feedback”. O colaborador que abriu o chamado deverá responder no próprio chamado, através da inclusão de um acompanhamento.
5.  Assim que a execução do chamado for iniciada, o mesmo deverá ser colocado na situação “em atendimento”. Caso o chamado esteja aguardando alguma pendência externa para ser solucionado (por exemplo: chegada de um equipamento, resolução de chamado pela sede etc.), o mesmo deverá ser colocado na situação “pendente”, na qual o tempo de solução será pausado.
6. Quando o atendimento for finalizado o colaborador deverá encerrar o chamado, através do menu Processando chamado -> Solução. Deve ser selecionado um modelo de solução e inserido uma descrição de acordo com o que foi realizado durante o atendimento. Caso não seja possível solucionar, a justificativa também deverá ser incluída na descrição, ficando o chamado com a situação “Solucionado”.
7. O usuário irá receber um e-mail, indicando que o chamado foi solucionado e a solução que foi aplicada. Neste caso, o usuário deverá aprovar ou recusar a solução e preencher a pesquisa de satisfação para que o chamado seja efetivamente finalizado. Em caso de recusa da solução o chamado será automaticamente reaberto. Caso o usuário não aprove ou recuse a solução em até 48 horas, o chamado será finalizado automaticamente pelo sistema.",0.7882958650588989,0.7327207326889038,0.7594929933547974
"Para liberar um perfil no sistema AGHUX, siga os passos: acesse o sistema via https://aghu.heufpel.com.br, navegue até Outros Módulos > Colaborador > Administrar Servidor > Servidores e busque o colaborador pelo nome. Verifique os dados do servidor, incluindo ocupação e graduação, para definir o perfil adequado conforme a lista de perfis no arquivo USIDPerfil_SistemasPerfilAGHU.xlsx do OneDrive da USID. Importe o usuário em Outros Módulos > Configuração > Acesso > Usuario, adicione o perfil selecionado ao usuário e grave. Por fim, vincule o login ao cadastro do servidor no mesmo menu de Servidores e salve.","Para liberar o perfil no sistema AGHUx, primeiramente efetue uma busca pelo nome do colaborador através do módulo Servidores, usando o menu Outros Módulos > Colaborador > Administrar Servidor > Servidores. Busque o nome do colaborador no campo Pessoa e clique em pesquisar. Clique sobre o botão editar para verificar os dados do servidor. Após verificar qual perfil deverá ser atribuído para o colaborador, faça a importação do usuário para o AGHUx, através do menu Outros Módulos > Configuração > Acesso > Usuário. Digite o login do colaborador e clique em Pesquisar. Caso seja um colaborador novo, clique em Importar Usuário e faça novamente a pesquisa pelo login do Servidor. Caso o sistema apresente o login na listagem, clique em Adicionar e preencha as informações do usuário, informando o e-mail pessoal ou institucional do colaborador e marcando que o usuário está ativo. Para adicionar o perfil ao usuário, clique em Editar Perfil, preencha o nome do perfil, selecione-o no menu suspenso e clique em Adicionar. Após adicionar os perfis, clique em Gravar, para finalizar a vinculação dos perfis ao usuário do colaborador. Para vincular o usuário ao cadastro do Servidor, insira o login do funcionário no campo Login, dentro do cadastro do Servidor, através do menu Outros Módulos > Colaborador > Administrar Servidor > Servidores. Verifique se o login já está associado ao cadastro do servidor. Caso não esteja, digite o login no campo login, selecione-o no menu suspenso e pressione o botão Gravar.",0.7308290600776672,0.7227421998977661,0.7267630696296692
"Para liberar um perfil no sistema ADS Hospitalar, primeiro acesse o sistema ADSAcesso com login de administrador. No menu ""Senhas"", preencha o formulário de cadastro de acesso selecionando Cliente (EBSERH), Usuário (nome do colaborador), Sistema (ADSHospitalar) e Login (número do conselho para assistenciais/médicos ou login de rede para administrativos), informando uma senha padrão. Caso o usuário já exista, verifique os perfis atuais através de consulta SQL na base HEACESSO.GDB para obter o ID do usuário pelo CPF e listar os grupos associados. Consulte a planilha padrão de perfis (USIDPerfil_SistemasGruposADSHospitalar.xlsx) no OneDrive da USID para definir as permissões corretas. No ADSAcesso, acesse o menu ""Grupos"", pesquise o grupo desejado, edite e marque/desmarque o nome do colaborador na listagem de usuários para adicionar ou remover permissões, salvando as alterações.","Para atribuir o perfil de acesso ao sistema ADSHospitalar, é necessário acessar o sistema ADSAcesso, verificar se o colaborador já possui cadastro de usuário, e em seguida, criar o acesso ao sistema no menu Senhas. No formulário de cadastro de acesso, preencha os campos Cliente, Usuário, Sistema e Login de acordo com o tipo de colaborador (assistencial/médico/administrativo). Informe uma senha padrão (que não será informada ao usuário). Se o usuário já possuir cadastro, verifique os perfis que ele acessa via base de dados e remova os acessos indevidos, conforme a tabela padrão de perfis no One Drive da USID. No cadastro do usuário, adicione a permissão com base na planilha de perfil do One Drive da USID e remova os grupos que não estão na listagem padrão de Grupos do ADS Hospitalar. Acesse o sistema ADSAcesso, vá no menu Grupos, pesquise o grupo desejado e edite-o para incluir ou remover o usuário, salvando as alterações.",0.7828183770179749,0.8088662028312683,0.7956291437149048
"Para criar uma agenda de consultas no sistema ADS Hospitalar, inicie acessando o menu ""Cadastros"" e depois ""Profissionais"". Pesquise pelo profissional desejado e, se não existir, cadastre-o preenchendo todos os dados obrigatórios, informando um número de conselho fictício de 10 dígitos em caso de criação para equipe. Em seguida, no menu ""Agenda"", selecione ""Serviço X Profissional"" para vincular o profissional ao serviço solicitado. Por fim, acesse ""Agenda"" > ""Profissionais X HR. Atendimento"", selecione o serviço e profissional, e preencha os campos para criar a grade ambulatorial com base nos dados fornecidos no chamado GLPI, salvando as informações.","Para criar uma agenda de consultas ambulatoriais no sistema ADSHospitalar, siga estes passos:

1.  Acesse o sistema ADSHospitalar e vá no menu Cadastros -> Profissionais.
2.  Na tela de Profissionais, digite o nome do profissional para o qual será criada a grade e selecione a opção Buscar.
3.  Caso o cadastro não exista, selecione a opção + Cadastrar Profissional. Preencha todos os dados e selecione a opção Salvar. Importante: em caso de criação de grade para equipe (nome da equipe, ao invés de nome de profissional), será necessário informar um número de conselho fictício, que contenha 10 dígitos.
4.  No cadastro do profissional, confira se a especialidade está correta e se necessário, atualize o cadastro.
5.  Após atualizar o cadastro do profissional, inclua o profissional ao serviço solicitado, indo no menu Agenda -> Serviço X Profissional. Na tela do sistema, selecione o serviço e o profissional e clique no botão OK para salvar.
6.  Após a vinculação do profissional ao serviço, crie a grade ambulatorial, indo no menu Agenda -> Profissionais X HR. Atendimento. O sistema irá apresentar a tela para a inclusão da grade. Selecione o serviço e o profissional, clicando no botão OK para verificar se já existe uma grade criada.
7.  Caso não exista nenhuma grade criada para o serviço/profissional, preencha os campos para a criação da grade, conforme os dados informados no chamado GLPI. Após o preenchimento, selecione a opção OK para salvar a grade.",0.7831042408943176,0.7274370789527893,0.7542449235916138
"Para excluir uma APAC, realiza-se a inativação do registro no banco de dados, não a exclusão física. O procedimento consiste em: conectar ao banco de dados ""he-hospitalar"", executar uma consulta SQL para encontrar o ID da solicitação da APAC com base no nome do paciente e, em seguida, atualizar o campo ""status"" para 'I' (inativo) na tabela ""po_apacs_solicitacoes"", utilizando o ID encontrado. A solicitação deve ser feita via chamado no GLPI, contendo o nome completo do paciente e o número ou data da APAC.","Para excluir uma APAC, a TI toma conhecimento da necessidade através de um chamado aberto no GLPI, onde devem constar o nome completo do paciente e o número ou data da APAC. Ao invés de excluir, a APAC é inativada no banco de dados, alterando o status para 'I' (inativo). Para isso, é necessário buscar o ID da solicitação referente à APAC informada através do nome do paciente e, em seguida, executar o comando `UPDATE po_apacs_solicitacoes SET status = 'I' WHERE id = 00000;` substituindo o ID.",0.8177986741065979,0.7994772791862488,0.8085342049598694
"Para ingressar um computador com Windows 10 no Active Directory (AD) da EBSERH, siga estas etapas:

1. **Verifique ou cadastre o computador no AD**:  
   - Consulte o AD para verificar se o computador já possui cadastro (padrão HEPEL-WK-0XXXX). Se não existir, cadastre-o usando o RSAT: em HEPEL > Computadores > Novo > Computador, atribua um nome no padrão HEPEL-WK-0XXXX em sequência e preencha a descrição conforme o padrão SETISD.

2. **Prepare o computador localmente**:  
   - Faça login no computador com o usuário administrador local.  
   - Altere a descrição e o nome do computador pressionando as teclas Windows + Pause/Break, selecionando ""Alterar configurações"" e ajustando os campos necessários. Reinicie o computador e faça login novamente com o administrador local.

3. **Ingresse no domínio**:  
   - Pressione Windows + Pause/Break, selecione ""Alterar configurações"" e depois ""ID de rede"".  
   - Escolha ""Este computador faz parte de uma rede corporativa"" e, em seguida, ""Minha empresa usa uma rede com domínio"".  
   - Informe o nome de usuário, senha e o domínio **EBSERHNET.EBSERH.GOV.BR**.  
   - Quando aparecer a mensagem sobre conta encontrada, pressione ""Não"".  
   - Confirme o nome do computador e o domínio, e insira novamente as credenciais de um usuário administrador da rede (exemplo: adm.lcosta) e o domínio.  
   - Aceite adicionar o usuário como usuário de domínio, conceda o nível de acesso ""Administrador"" e conclua o processo. Reinicie o computador.

4. **Finalize a configuração**:  
   - Após reiniciar, faça login com o usuário de domínio para criar o perfil.  
   - Desabilite o firewall do Windows executando `firewall.cpl` e selecionando a opção para desativá-lo.  

Após esses passos, o computador estará inserido no AD da EBSERH e poderá ser utilizado na rede.","Para ingressar um computador com Windows 10 no Active Directory (AD) da EBSERH, siga os seguintes passos:

1.  Verifique se o computador já possui cadastro no Active Directory. Consulte no AD, utilizando o botão Localizar (EBSERH > HEPEL > Botão Direito > Localizar). Se a máquina possuir etiqueta no padrão HEPEL-WK-0XXXX, verifique se o cadastro já está habilitado. Se for uma máquina nova, cadastre-a no AD antes de iniciar o processo. Use o RSAT, clique em HEPEL > Computadores > Novo > Computador, informe o nome no padrão HEPEL-WK-0XXXX, observando a numeração do último computador já cadastrado. Após cadastrar, clique com o botão direito, selecione propriedades e escreva a descrição da máquina, no padrão adotado pelo SETISD, que envolve a descrição da Localização + Sub localização.
2.  Faça login no computador utilizando o usuário administrador local da máquina.
3.  Para trocar o nome do computador e a descrição, pressione a tecla Windows + tecla Pause/Break, selecione Alterar configurações, altere a Descrição do computador, depois selecione Alterar... e mude o Nome do computador. Pressione OK, salve as configurações e reinicie a máquina.
4.  Após reiniciar, faça login com o administrador local novamente.
5.  Ingresse o computador no domínio EBSERH através do ID de Rede. Pressione a tecla Windows + tecla Pause/Break, selecione Alterar configurações, depois escolha ID de rede. Na próxima tela, selecione a opção “Este computador faz parte de uma rede corporativa” e pressione Avançar. Após isso, selecione “Minha empresa usa uma rede com domínio” e pressione Avançar. Irá aparecer uma tela com informações para prosseguir com a operação, pressione Avançar. Informe o nome do usuário, a senha e o nome do domínio EBSERHNET.EBSERH.GOV.BR.
6.  Irá abrir uma tela informando que foi encontrada uma conta para este computador e perguntando se deseja utilizá-la, pressione Não. Irá abrir uma tela pedindo para confirmar o nome do computador e o domínio, preencha os dados e avance para a próxima etapa. Informe novamente o nome do usuário administrador da rede (adm.lcosta), a senha e o domínio EBSERHNET.EBSERH.GOV.BR.
7.  Na próxima tela, irá perguntar se você deseja adicionar o usuário como usuário de domínio, pressione Sim. Conceda o nível de acesso Administrador para o usuário e pressione Avançar.
8.  Pressione Concluir, depois clique em OK e reinicie a máquina. Faça login com o usuário, para criar o perfil no computador.
9.  Desabilite o firewall do Windows. Pressione Windows + R, escreva firewall.cpl, clique em OK, selecione “Ativar ou Desativar o Windows Defender Firewall” e desative o firewall.

Após esses passos, o computador estará inserido no AD EBSERH.",0.8114570379257202,0.8288064002990723,0.8200399875640869
"Para cadastrar um leito no sistema AGHUX, acesse o sistema via https://aghu.heufpel.com.br/, navegue até o menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Pesquise pela enfermaria desejada, clique no ícone de edição e, na tela de cadastro do quarto, selecione ""Adicionar"" para criar um novo leito. Preencha todos os campos do formulário e clique em ""Confirmar"". Após incluir os leitos, selecione ""Gravar"" para salvar as informações. Verifique o leito no censo diário (Internação -> Censo Diário dos Pacientes) e, se necessário, ative-o usando o ícone correspondente. Caso o leito não apareça no censo, libere-o através do menu Internação -> Leitos -> Liberar ou, em situações específicas, bloqueie e depois libere o leito pelos menus Internação -> Leitos -> Bloquear e Liberar.","Para cadastrar um novo leito no sistema AGHU, siga os passos: acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Na tela de pesquisa, encontre a enfermaria desejada e clique no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito. Preencha todos os campos no formulário de cadastro de leitos e clique em Confirmar. Após incluir todos os leitos desejados, clique no botão Gravar. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional e clique em Pesquisar. Se o leito estiver desativado, ative-o.",0.8248125910758972,0.8516324758529663,0.8380079865455627
