,pergunta,resposta,k_utilizado,num_chamadas,tokens_incremental,tokens_top50,economia_tokens,status
41,"Quais são os Equipamentos de Proteção Individual (EPIs) obrigatórios para manipulação de quimioterápicos, especificando o tipo de luva e o número de pares necessários?","Os Equipamentos de Proteção Individual (EPIs) obrigatórios para manipulação de quimioterápicos são:

*   Avental cirúrgico com proteção contra produtos químicos.
*   Calçado de segurança.
*   Luvas cirúrgicas: dois pares.",5,2,12123,49963,0.7573604467305806,SUCESSO
42,"Quais são os itens que compõem o kit de segurança para derramamento de produtos químicos, de acordo com o documento?","De acordo com o documento, o kit de segurança para derramamento de produtos químicos deve ser composto dos seguintes itens:
* Óculos de segurança;
* Avental impermeável;
* Máscara respiratória para proteção contra particulados ou gases ácidos/vapores orgânicos, conforme o caso;
* Luvas nitrílicas;
* Dois sacos laranja de 100L;
* Serragem ou mantas absorventes;
* Vassoura;
* Pá.",5,2,13039,50996,0.7443132794728998,SUCESSO
43,"De acordo com o documento, quais são os passos para guardar uma máscara N95/PFF2 para posterior reutilização, incluindo a higienização das mãos e o manuseio do envelope?","De acordo com o documento, os passos para guardar uma máscara N95/PFF2 para posterior reutilização são:

1.  Higienizar as mãos, conforme POP.CCIH.001.
2.  Identificar o envelope com data e nome completo, deixando o envelope aberto.
3.  Calçar luvas de procedimento.
4.  Remover a máscara do rosto, retirando-a pelos elásticos. Tomar cuidado para não tocar na superfície interna, além de tocar o mínimo possível na superfície externa.
5.  Acondicionar a máscara no interior do envelope sem tocar na superfície externa do mesmo. Os elásticos da máscara não deverão ficar dentro da embalagem.
6.  Retirar as luvas e descartar em coletor de resíduo infectante.
7.  Higienizar mãos, conforme POP.CCIH.001.
8.  Fechar e guardar o envelope.",5,2,9793,42773,0.7710471559161153,SUCESSO
44,"Quais os percentuais que definem os níveis ótimo, bom, regular e ruim do Índice de Práticas Seguras (IPS), conforme o documento?","Os percentuais que definem os níveis do Índice de Práticas Seguras (IPS) são:
*   **IPS ótimo:** > 95%
*   **IPS bom:** de 86 a 95%
*   **IPS regular:** de 71 a 85%
*   **IPS ruim:** ≤ 70%",5,2,9752,40931,0.7617453763651023,SUCESSO
45,Qual o procedimento a ser seguido caso um colaborador apresente um atestado médico superior a 15 dias?,"Caso o atestado seja superior a 15 dias, o colaborador passará por consulta com a médica do trabalho para avaliação de atestado médico e será encaminhado para o INSS. A assistente social realizará todos os trâmites legais para o encaminhamento, e o colaborador será acompanhado pela assistente social e pelo enfermeiro de saúde mental via telefone até o seu retorno. Ao retornar, deverá passar por avaliação ocupacional pela médica do trabalho. Se estiver apto, será liberado para exercer suas atividades laborais. Se não estiver apto, a médica do trabalho e o enfermeiro de saúde mental discutirão novamente o caso e avaliarão a necessidade de avaliação da equipe multiprofissional do canal para os devidos encaminhamentos.",5,2,44831,115430,0.6116174304773456,SUCESSO
46,"De acordo com o documento, quais são as responsabilidades da Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) em relação ao controle das fichas de EPI?","De acordo com o documento 3, a Unidade de Saúde Ocupacional e Saúde do Trabalhador (USOST) é responsável pelo controle das fichas de EPI e, periodicamente, deverá:
*   Recolher as Fichas de EPI no Almoxarifado Central.
*   Organizar em ordem alfabética.
*   Confeccionar protocolo de entrega em duas vias, das FICHAS DE EPI, contendo a data da entrega, SIAPE, nome e cargo dos empregados.
*   Entregar as FICHAS DE EPI na Unidade de Administração de Pessoal e recolher uma via do protocolo de entrega assinado.
*   Arquivar o protocolo de entrega em pasta arquivo destinada para este fim.",15,6,158627,94150,-0.6848327137546468,SUCESSO
47,"Quais são os objetivos da Gerência de Ensino e Pesquisa (GEP) no Hospital Escola da UFPel, conforme descrito no documento?",São objetivos da GEP: auxiliar na formação de recursos humanos nas atividades de ensino desenvolvidas no HE; ampliar o conhecimento e inovação tecnológica através do incentivo à pesquisa; favorecer o desenvolvimento de atividades de extensão universitária.,10,4,51970,77518,0.3295750664361826,SUCESSO
48,"Qual o endereço eletrônico para acessar a área de ensino do site do Hospital Escola, conforme descrito no documento?",O endereço eletrônico para acessar a área de ensino do site do Hospital Escola é: https://www.gov.br/ebserh/pt-br/hospitais-universitarios/regiao-sul/he-ufpel/ensino-e-pesquisa.,5,2,22118,69134,0.680070587554604,SUCESSO
49,Quais são os horários de funcionamento do restaurante Bandejão e quais os procedimentos para o agendamento das refeições de almoço aos domingos e feriados e jantar diariamente?,"Os horários de funcionamento do restaurante Bandejão para almoço são de 11h30 às 14h, de segunda a sábado. Aos domingos e feriados, o almoço é realizado na copa do HE, e o jantar é servido diariamente na copa do HE, das 20h às 22h.

Os procedimentos para agendamento são:
*   **Almoço aos domingos e feriados:** A adesão deve ser feita no sábado ou na véspera do feriado.
*   **Jantar diariamente:** A adesão deve ser feita diariamente, até às 13h30 do mesmo dia, ou pode ser realizada a adesão programada por semana.

Para efetivar a adesão de ambas as refeições (almoço aos domingos e feriados, e jantar diariamente), o residente deve entrar em contato através do telefone 3284.4961 (ligação externa) ou ramal 4961 (ligação interna) - Copa Central, confirmando o consumo.",5,2,17087,61241,0.7209875736842964,SUCESSO
50,"Quais são os medicamentos que compõem o RHZE, utilizado no tratamento da tuberculose, e em quais dosagens são disponibilizados pelo hospital?",RHZE é composto por Rifampicina 150mg + Isoniazida 75mg + Pirazinamida 400mg + Etambutol 275mg.,5,2,7044,39415,0.8212863123176456,SUCESSO
51,"De acordo com o documento, qual o procedimento para notificação de gestantes com diagnóstico prévio ou atual de sífilis, toxoplasmose e HIV?","De acordo com o documento, o procedimento para notificação de gestantes com diagnóstico prévio ou atual de sífilis, toxoplasmose e HIV é o seguinte:

1.  **Quem realiza a notificação:** O RESIDENTE da obstetrícia deve realizar a notificação, independente da realização de pré-natal ou de já ter sido notificada previamente. Pacientes que internam com diagnóstico prévio deverão ser notificados no momento da admissão.
2.  **O que notificar e quando:** Toda SUSPEITA ou DIAGNÓSTICO deverá ser notificado imediatamente pelo médico responsável pelo paciente, ou seja, o profissional que prestou o atendimento deve notificar imediatamente (em até 24 horas) após suspeita ou diagnóstico.
3.  **Onde ficam as fichas:** As fichas de notificação/investigação das doenças e agravos de notificação compulsória estão disponíveis no ADS -> Documentos -> Núcleo Hospitalar de Epidemiologia.
4.  **Onde entregar as fichas preenchidas:**
    *   Para notificações realizadas na OBSTETRÍCIA, as fichas poderão ser deixadas na pasta de ANTÍGENOS/NOTIFICAÇÕES que fica no POSTO DE ENFERMAGEM.
    *   A notificação original deverá ser entregue para o escriturário de cada unidade, que encaminhará imediatamente ao NHE.",5,2,15908,65621,0.7575776047301931,SUCESSO
52,"Quais são as faixas etárias atendidas pelo Screening Tool for Risk on Nutritional Status and Growth (STRONGkids-2010), e como é o acompanhamento diário desses pacientes?","As faixas etárias atendidas pelo Screening Tool for Risk on Nutritional Status and Growth (STRONGkids-2010) são pacientes acima de 1 mês de vida até 17 anos e 11 meses.

O acompanhamento diário desses pacientes consiste em visitas diárias onde são realizadas a avaliação da aceitação da dieta prescrita, avaliação de ingestão, análise da dieta, medidas antropométricas, acompanhamento de exames laboratoriais e adaptação da dieta via oral (consistência, preparações, suplementação, ajuste das necessidades de calorias, macronutrientes e/ou micronutrientes). Se houver necessidade de terapia nutricional enteral ou parenteral, é solicitada a avaliação da EMTN por meio de consultoria para a Nutrição Clínica, e a avaliação da interrupção ou substituição da terapia nutricional deve ser discutida com a EMTN para tomada de decisão em equipe.",10,3,27526,51187,0.4622462734678727,SUCESSO
53,"Quais são os critérios de inelegibilidade para o Serviço de Atendimento Domiciliar (SAD), conforme descrito no documento?","Os critérios de inelegibilidade para o Serviço de Atendimento Domiciliar (SAD) são:

*   Residência da pessoa esteja fora dos limites de atuação da UADCP, por exemplo, zona rural da cidade ou municípios vizinhos;
*   Ausência de cuidador disponível para receber orientações e auxiliar no cuidado;
*   Local de moradia ofereça risco à equipe;
*   Não concordância com os termos de atuação da equipe, segundo explicado na primeira avaliação.",5,2,8208,59159,0.8612552612451191,SUCESSO
54,"Quais escalas são utilizadas para avaliar o risco de quedas em pacientes adultos e crianças, respectivamente, e como são identificados os pacientes adultos com risco alto de quedas?","Para avaliar o risco de quedas, para crianças é utilizada a Escala Humpty Dumpty e para os adultos a Morse Fall Scale (MSF). Os pacientes adultos que apresentam Risco Alto para quedas são identificados com uma pulseira amarela.",5,2,13970,46628,0.700394612679077,SUCESSO
55,"De acordo com o texto, qual a exigência do TCLE em relação ao fornecimento do documento original aos participantes da pesquisa, incluindo detalhes sobre assinaturas e rubricas?","De acordo com o texto, a exigência do TCLE em relação ao fornecimento do documento original aos participantes da pesquisa é que ele deve assegurar, de forma clara e afirmativa, que o participante de pesquisa receberá uma via (e não cópia) do documento. Essa via deve ser assinada pelo participante de pesquisa (ou seu representante legal) e pelo pesquisador, e rubricada em todas as páginas por ambos.",5,2,7744,63517,0.8780798841255097,SUCESSO
56,"Quais documentos estão disponíveis no site do HE-UFPel para pesquisas acadêmicas, científicas, relatos de casos e estudos clínicos, conforme descrito no documento?","Os documentos disponíveis no site do HE-UFPel para pesquisas acadêmicas, científicas, relatos de casos e estudos clínicos são:
- Termo de Confidencialidade e Sigilo para Coleta de Dados;
- Termo de Compromisso de Devolução Científica (não é necessário para estudos clínicos);
- Formulário de Solicitação para Consulta de Prontuários e Dados Institucionais (se necessário);
- Termo de Autorização de Chefia para Participação em Pesquisa (somente para empregados da EBSERH);
- Termo de Consentimento Livre e Esclarecido (TCLE) / Termo de Assentimento Livre e Esclarecido (TALE).",5,2,20749,52443,0.6043513910340751,SUCESSO
57,"Quais são os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh?","Os objetivos são:
Estabelecer rotina de criação do processo SEI para solicitação de autorização às chefias dos setores envolvidos, para a realização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh, bem como manter seus registros atualizados junto ao sistema de informações.

O material necessário é:
Computador com acesso à internet.",5,2,12928,81125,0.8406409861325116,SUCESSO
58,Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,O responsável deverá enviar e-mail para o docente responsável pelo estágio em até 72 horas antes da data agendada confirmando a atividade e que informe os alunos; e solicitar ao assistente administrativo da GEP a impressão da lista de presença salva na pasta GERÊNCIA DE ENSINO E PESQUISA > FORMULÁRIOS PADRONIZADOS - SETOR QUALIDADE > GEP 016 Lista de Presença Acolhida e dos crachás.,5,2,8270,96534,0.914330702136035,SUCESSO
59,"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Programação da Acolhida, Código de Ética e Conduta dos residentes e acadêmicos, Fluxograma de Exposição Biológica, Manual do Residente, Tutorial de Acesso ao Portal de Periódicos da CAPES, Política de Segurança da Informação e Comunicação, Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL, UPTODATE cartão de referência rápida.",5,2,23340,83688,0.7211069687410381,SUCESSO
60,"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?","Os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, para a formalização após aprovação, são:

*   Termo de Compromisso de Estágio (3 vias originais), já assinado pelo estudante e pela Instituição de Ensino;
*   Carta de apresentação fornecida pela Instituição de Ensino, mencionando nome do estudante, situação atual de matrícula, nome da disciplina de estágio obrigatório que deve realizar e carga horária total que deve cumprir;
*   Cópia de apólice de seguro contra acidentes pessoais, ou declaração da Instituição de Ensino atestando que o estudante está assegurado (mencionar nome da seguradora, número da apólice e prazo de vigência);
*   Cópia de comprovante vacinal (carteirinha de vacinação) com as doses de Hepatite B e Dupla Adulto (Tétano, Difteria) em dia.",5,2,17711,51359,0.655152943009015,SUCESSO
61,"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","Os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios, são o 9º, 10º, 11º e 12º semestres.",5,2,9696,56820,0.8293558606124604,SUCESSO
62,"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","De acordo com os documentos 2 e 5, os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo, são:
- Apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos;
- Obtenção de dados preliminares para elaboração de projeto de pesquisa;
- Trabalho para apresentação de evento ou publicação em revista.",5,2,9362,44945,0.791700967849594,SUCESSO
63,"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?","Os objetivos para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários são:
*   Monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho.
*   Realizar a cobrança dos resultados, quando houver.

O material necessário é:
*   Computador com Internet.",5,2,9338,46152,0.7976685734096031,SUCESSO
64,"Qual o material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel, de acordo com o documento?","Computador com Internet, telefone, Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",5,2,17426,65518,0.7340272902103239,SUCESSO
65,"De acordo com o documento, quais são os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação?","De acordo com o Documento 1, os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação são:
*   Computador com Internet
*   Telefone
*   Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel",5,2,25184,59495,0.5767039246995546,SUCESSO
66,"Quais os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL, conforme descrito no documento?","Os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL são:

*   Formulário “Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL” GEP-007
*   Formulário “Relatório de Apresentação dos Resultados - Projeto de Atuação/Intervenção” GEP-012",5,2,28129,75894,0.6293646401560071,SUCESSO
67,"Quais são os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH, de acordo com o documento?","De acordo com os documentos 2 e 6, os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH são:

*   Computador com Internet
*   Formulário “Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades” (Site HE UFPEL)
*   Programa ADS Ensino",10,4,76302,67833,-0.12485073636725486,SUCESSO
68,"Quais materiais são necessários para a confecção de segunda via do crachá, de acordo com o documento?","Os materiais necessários para a confecção de segunda via do crachá, de acordo com o documento, são: Computador com Internet (Acesso ao ADS Hospitalar); Programa (POWER POINT); PEN DRIVE; Impressora; Folha A4; Plástico Polaseal; Plastificadora (Poliseladora).",5,2,8044,47076,0.8291273685104936,SUCESSO
69,"Quais são os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades'?","Os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades' nos documentos fornecidos, são:

*   **Investigador Principal** (Documento 1)
*   **Coordenador de Pesquisa** (Documento 1)
*   **Monitor de Pesquisa** (Documento 1)
*   **Patrocinador do Estudo** (Documento 1)
*   **Pesquisador** (Documento 5)
*   **Setor de Pesquisa - GEP** (Documento 5)",5,2,10318,64478,0.8399764260678061,SUCESSO
70,"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Auditor
Monitor
Coordenador de Pesquisa - CPC",5,2,7686,55417,0.8613060974069329,SUCESSO
71,"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","De acordo com a descrição dos procedimentos, as medidas de segurança e protocolos implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia são:

*   **Triagem pré-atendimento:** Os pacientes dos estudos são contatados 24 horas antes, via telefone, para realização de uma triagem referente a sintomas respiratórios, tanto dele quanto de seu acompanhante, conforme Formulário CPC – 002 Triagem Centro de Pesquisas Clínicas.
*   **Adiamento do comparecimento:** Caso o participante esteja com suspeita e/ou confirmação de COVID-19, seu comparecimento ao Centro de Pesquisa é adiado.
*   **Atendimento em consultório específico (se imprescindível):** Quando for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19 ao Centro de Pesquisa, os atendimentos ocorrem, preferencialmente, no Consultório de Pesquisa 3, cujo acesso é separado das demais instalações do CPC.
*   **Paramentação dos profissionais:** Os profissionais deverão paramentar-se conforme MA.HE.004 Manual de Biossegurança e Precauções na Assistência.
*   **Desinfecção terminal do consultório:** Após o atendimento de um participante suspeito/confirmado, é realizada a desinfecção terminal deste consultório.
*   **Higienização das mãos do participante:** O sujeito de pesquisa é orientado a realizar a Higienização das Mãos conforme POP.CCIH.001.
*   **Distanciamento entre os participantes:** O sujeito de pesquisa é orientado a manter distanciamento entre os participantes.
*   **Uso obrigatório de máscara:** O uso de máscara é obrigatório durante toda a permanência do paciente no CPC.
*   **Aferição de temperatura e questionamento de sintomas:** Na chegada à portaria do CPC, a temperatura do paciente é aferida e novamente questões sobre sintomas gripais são levantadas.
*   **Sala de espera separada:** A sala de espera dos participantes de pesquisa é separada da sala de espera dos demais serviços instalados no prédio e respeita o distanciamento de pelo menos 1 metro entre as cadeiras.
*   **Limpeza concorrente dos consultórios:** Os consultórios recebem limpeza concorrente entre os atendimentos.",5,2,10876,33191,0.6723208098580941,SUCESSO
72,"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","De acordo com o documento, os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica são:

*   **Documento para registro:** Formulário CPC – 006 Registro de Treinamento.
*   **Plataforma onde o formulário está disponível:** sistema ADS Hospitalar (aba documentos, pasta Centro de Pesquisas Clínicas).
*   **Locais de arquivamento:** na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",5,2,6749,61696,0.8906087914937759,SUCESSO
73,"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?","De acordo com o documento, o conteúdo do Parecer Técnico-Científico (PTC) deve ser breve, considerando alguns pontos fundamentais:
*   a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada;
*   a descrição do tratamento recomendado e da tecnologia a ser avaliada;
*   a pergunta a ser respondida pelo parecer;
*   as fontes de informação utilizadas;
*   a descrição do método;
*   a síntese e a qualidade das evidências disponíveis;
*   os resultados encontrados e as recomendações.",5,2,7549,31377,0.7594097587404787,SUCESSO
74,"como faço para excluir uma apac do sistema ADSHospitalar?
","Ao contrário do que é solicitado pelo requerente, a exclusão de uma APAC não é realizada. Em vez disso, a APAC é inativada no banco de dados.

Para inativar uma APAC no sistema ADSHospitalar, o profissional de TI deve seguir os seguintes passos, intervindo diretamente no banco de dados via comandos SQL:

1.  **Buscar o ID da APAC:**
    *   Primeiramente, é necessário encontrar o ID da solicitação referente à APAC que será inativada, utilizando o nome completo do paciente e o número ou data da APAC.
    *   Execute o seguinte comando SQL para pesquisar:
        ```sql
        SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em FROM po_apacs_solicitacoes sol INNER JOIN po_pacientes pa on sol.paciente_id = pa.id WHERE pa.nome like '%NOME DO PACIENTE%' ORDER BY id DESC;
        ```
    *   No resultado, verifique se as colunas `apa_num` (número da APAC) e `criado_em` (data de solicitação) de uma linha coincidem com as informações fornecidas e memorize o `ID` (coluna `id`).

2.  **Inativar a APAC:**
    *   Com o ID memorizado, execute o seguinte comando SQL para alterar o status da APAC para 'I' (inativo):
        ```sql
        UPDATE po_apacs_solicitacoes
        SET status = 'I'
        WHERE id = 00000; -- Substitua 00000 pelo ID encontrado na pesquisa anterior
        ```",15,4,28829,34205,0.1571700043853238,SUCESSO
75,"Como abro um chamado para a Ti utilizando o sistema GLPI?

","Para abrir um chamado utilizando o sistema GLPI, você deve acessar o sistema GLPI que está disponível no site do Hospital Escola (HE) através do caminho: ""Site do HE -> Sistemas -> Abertura de chamados -> GLPI – Sistema para abertura de chamados"". Ao abrir o chamado, você deve informar o local, data e atividades que serão realizadas.",30,7,75493,41466,-0.8206000096464574,SUCESSO
76,"como fazer para criar um novo ramal voip?


","Para criar um novo ramal VoIP, siga os passos abaixo:

1.  Acesse a Central Telefônica através da interface web, no endereço 10.100.208.21.
2.  Na página inicial da Central Telefônica, entre com o username e password do administrador.
3.  Após acessar a central telefônica, selecione a opção ""PBX Basic"", subitem ""Extensions"" e clique em ""+ Add"".
4.  Preencha/Altere os seguintes campos solicitados na aba General:
    *   **User Information:**
        *   **Extension Number:** Insira o número do ramal a ser incluído.
        *   **Display Name:** Insira o nome do setor onde o ramal está sendo instalado.
        *   **Caller ID Number:** Utilize o mesmo número inserido no campo Extension Number.
    *   **Authentication:**
        *   **Register Name:** Utilize o mesmo número inserido no campo Extension Number.
        *   **Password:** Utilize a senha padrão pré-definida para autenticação do ramal.
    *   Mantenha os demais campos da aba General como aparecem.
5.  Preencha/Altere os seguintes campos solicitados na aba Voicemail:
    *   **Voicemail Configuration:**
        *   **Enable Voicemail:** Por padrão, mantenha a caixa de mensagens de voz desabilitada (será habilitada por demanda via GLPI).
6.  Prossiga preenchendo/alterando os campos solicitados na aba Options.",5,2,3661,42662,0.9141859265857203,SUCESSO
77,"como faço para atribuir perfil no sistema ADSHospitalar?


","Para atribuir perfil no sistema ADSHospitalar, siga os passos abaixo, utilizando o sistema ADSAcesso:

1. Acesse o sistema ADSAcesso, indo no menu Grupos.
2. Pesquise o grupo que deseja alterar os acessos.
3. Acesse o grupo desejado, selecionando a opção Editar, para incluir o usuário ao grupo.
4. Ao acessar a opção Editar, marque o nome do colaborador na listagem de usuários (em caso de atribuição de acesso).
5. Após, selecione a opção Ok para salvar os dados.",10,3,12526,40870,0.6935160264252508,SUCESSO
78,"o que fazer para incluir um novo leito no sistema AGHU?
","Para incluir um novo leito no sistema AGHU, siga os procedimentos abaixo:

1.  Acesse o sistema AGHUx através do endereço: https://aghu.heufpel.com.br/
2.  Vá no menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos.
3.  Na tela de pesquisa, digite o nome da enfermaria na qual deseja criar o novo leito e clique em Pesquisar.
4.  Após encontrar a enfermaria desejada, clique no ícone de edição.
5.  Na tela Cadastrar Quarto, clique no botão Adicionar, para criação de um novo leito para a enfermaria.
6.  No formulário de cadastro de leitos, preencha todos os campos e deixe todos os campos selecionados.
7.  Após o preenchimento, clique no botão Confirmar.
8.  Após incluir todos os leitos desejados, selecione o botão Gravar, para que as informações fiquem gravadas.",5,2,4484,39648,0.8869047619047619,SUCESSO
79,"Como atender um chamado através do sistema GLPI?

","Para atender um chamado através do sistema GLPI:

1.  O recebimento do chamado é realizado pela equipe de suporte, que irá conferir a categoria do chamado e atribuí-lo ao(s) técnico(s) responsáveis pela execução.
2.  O novo chamado deverá ser analisado por um dos técnicos, através do sistema GLPI.
3.  O técnico irá conferir o tipo do chamado, a categoria e a localização e, se for necessário, fará as correções.
4.  Um colaborador responsável pode verificar o chamado, atribuí-lo para si e atualizar a situação para ""Em atendimento"".",5,2,6154,48629,0.873449998971807,SUCESSO
80,"Como liberar perfil no sistema AGHUX?


","Para liberar o perfil no sistema AGHUX, siga os procedimentos abaixo, conforme descrito nos documentos:

1.  **Consultar o Perfil:** Para saber qual perfil deverá ser atribuído, consulte a lista de Perfis no AGHUx, disponível no Onedrive da unidade USID, em `SETISD - USID - USIDPerfil_SistemasPerfilAGHU.xlsx`.
2.  **Acessar o Módulo de Usuário:** No sistema AGHUx, vá ao menu `Outros Módulos > Configuração > Acesso > Usuario`.
3.  **Pesquisar Usuário:** Digite o login do colaborador e clique em `Pesquisar`.
4.  **Importar Usuário (se necessário):** Se o usuário não for encontrado, clique no botão `Importar Usuário` que irá aparecer e faça novamente a pesquisa pelo login do servidor.
5.  **Adicionar Informações do Usuário:** Se o sistema apresentar o login na listagem (ou após a importação), clique em `Adicionar` (se for o primeiro cadastro) e preencha as informações do usuário, como e-mail (pessoal ou institucional) e marque que o usuário está `ativo`. Pressione `Gravar`.
6.  **Editar Perfil:** Para adicionar o perfil ao usuário, clique em `Editar Perfil`.
7.  **Adicionar Perfil:** Preencha o nome do perfil, selecione-o no menu suspenso e clique em `Adicionar`.
8.  **Gravar Perfis:** Após adicionar os perfis, clique em `Gravar` para finalizar a vinculação dos perfis ao usuário.
9.  **Vincular Usuário ao Servidor:** Insira o login do funcionário no campo `Login` dentro do cadastro do Servidor, acessando o menu `Outros Módulos > Colaborador > Administrar Servidor > Servidores` e buscando pelo cadastro do servidor. Selecione o login no menu suspenso e pressione o botão `Gravar`.",5,2,5205,36624,0.8578800786369594,SUCESSO
81,"Como liberar perfil no sistema ADS Hospitalar?



","Para liberar perfil no sistema ADS Hospitalar, siga os passos abaixo, conforme explicitado nos documentos:

1.  **Acessar o sistema ADSAcesso**: Acesse o sistema ADSAcesso (http://hospitalar.heufpel.com.br/adsacesso/) utilizando o login/senha de administrador de sistema.
2.  **Criar acesso ao sistema (se ainda não tiver)**: Após a criação do usuário, acesse o menu `Senhas`. No formulário de cadastro de acesso, preencha os campos:
    *   Cliente: selecione a opção EBSERH.
    *   Usuário: selecione o nome do colaborador.
    *   Sistema: selecione a opção **ADSHospitalar**.
    *   Login: Para colaboradores assistenciais/médicos/farmacêuticos/bioquímicos, o login é o número do conselho. Para colaboradores administrativos, o login é o nome do login de rede criado para ser utilizado pelo colaborador.
    *   Senha: Informe uma senha padrão (esta senha está em desuso e não deverá ser informada ao usuário).
3.  **Adicionar permissão ao usuário**: No cadastro do usuário, adicione a permissão com base na planilha de perfil disponível no One Drive da USID (SETISD - USID - USIDPerfil_SistemasGruposADSHospitalar.xlsx).
4.  **Gerenciar grupos de acesso**:
    *   Acesse o sistema ADSAcesso, indo no menu `Grupos`.
    *   Pesquise o grupo desejado.
    *   Acesse o grupo, selecionando a opção `Editar`.
    *   **Para atribuir acesso**: marque o nome do colaborador na listagem de usuários.
    *   **Para remover permissão**: desmarque o nome do colaborador na listagem de usuários.
    *   Após, selecione a opção `Ok` para salvar os dados.",10,3,14613,41340,0.6465166908563136,SUCESSO
82,"Como criar agenda de consultas no sistema ADS Hospitalar?



","Para criar uma agenda ambulatorial no sistema ADS Hospitalar, siga os passos abaixo:

1.  A partir de um chamado GLPI (de categoria de criação de agenda do sistema ADSHospitalar) ao setor de Tecnologia da Informação e Saúde Digital, solicitando a criação da agenda.
2.  Acessar o sistema ADSHospitalar e ir no menu Cadastros -> Profissionais.
3.  Na tela de Profissionais, digitar o nome do profissional para o qual será criada a grade e selecionar a opção Buscar.
4.  Caso o cadastro do profissional exista, selecione-o indo na opção Editar.
5.  Caso o cadastro do profissional não exista, selecione a opção + Cadastrar Profissional. O sistema irá apresentar a tela de preenchimento dos dados do profissional para a inclusão. Preencha todos os dados e selecione a opção Salvar. (Importante: em caso de criação de grade para equipe, será necessário informar um número de conselho fictício, que contenha 10 dígitos.)",5,2,9196,50157,0.8166557010985506,SUCESSO
