,pergunta,resposta,k_utilizado,num_chamadas,tokens_incremental,tokens_top50,economia_tokens,status
57,"Quais são os objetivos e o material necessário para estabelecer a rotina de criação do processo SEI para solicitações de autorização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos no Hospital Escola-UFPEL/Ebserh?","Os objetivos são estabelecer a rotina de criação do processo SEI para solicitação de autorização às chefias dos setores envolvidos para a realização de pesquisas acadêmicas, científicas, relatos de caso e estudos clínicos, bem como manter seus registros atualizados junto ao sistema de informações. O material necessário é um computador com acesso à internet.",5,2,12912,81125,0.8408382126348228,SUCESSO
58,Qual o procedimento a ser seguido pelo responsável pela acolhida 72 horas antes da data agendada para a atividade de acolhimento dos alunos?,"O responsável pela acolhida deve, em até 72 horas antes da data agendada, enviar um e-mail ao docente responsável pelo estágio confirmando a atividade e solicitando que informe os alunos, além de solicitar ao assistente administrativo da GEP a impressão da lista de presença (GEP 016) e dos crachás.",5,2,8226,96534,0.9147865000932314,SUCESSO
59,"Quais arquivos devem ser anexados ao e-mail enviado aos residentes, supervisores e coordenadores dos programas, conforme descrito no documento?","Os arquivos a serem anexados ao e-mail são: Programação da Acolhida, Código de Ética e Conduta dos residentes e acadêmicos, Fluxograma de Exposição Biológica, Manual do Residente, Tutorial de Acesso ao Portal de Periódicos da CAPES, Política de Segurança da Informação e Comunicação, Política de Utilização dos Recursos de Tecnologia da Informação no HE-UFPEL e UPTODATE cartão de referência rápida.",5,2,23362,83688,0.7208440875633304,SUCESSO
60,"Quais são os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios, conforme descrito no documento?",Os materiais necessários para a solicitação de Estágios Curriculares Obrigatórios são computador com internet e o formulário Cronograma de Estágios.,5,2,17385,51359,0.6615004186218578,SUCESSO
61,"Quais são os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios?","Os semestres do curso de Medicina da UFPEL que englobam as atividades práticas obrigatórias do Internato, consideradas estágios, são o 9º, 10º, 11º e 12º semestres.",5,2,9696,56820,0.8293558606124604,SUCESSO
62,"De acordo com o documento, quais são os fins permitidos para a solicitação de consulta e utilização de dados institucionais, listados no Objetivo?","Os fins permitidos para a solicitação de consulta e utilização de dados institucionais são: apresentação de estudo de caso, caso clínico ou atividade pertencente a disciplina curricular dos cursos; obtenção de dados preliminares para elaboração de projeto de pesquisa; e trabalho para apresentação de evento ou publicação em revista.",5,2,9332,44945,0.7923684503281789,SUCESSO
63,"Quais são os objetivos e o material necessário para a monitoração das solicitações de uso de dados institucionais e/ou de prontuários, conforme descrito no documento?",Os objetivos são monitorar as solicitações de uso de dados institucionais e/ou de prontuários quanto à execução do trabalho e realizar a cobrança dos resultados quando houver. O material necessário é um computador com internet.,5,2,9288,46152,0.7987519500780031,SUCESSO
64,"Qual o material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel, de acordo com o documento?","O material necessário para realizar o agendamento pontual das salas de ensino e de orientação (QG) no Hospital Escola da UFPel é computador com Internet, telefone e o Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",5,2,17492,65518,0.7330199334534021,SUCESSO
65,"De acordo com o documento, quais são os materiais necessários para realizar o agendamento permanente de salas de ensino e de orientação?","Os materiais necessários são computador com internet, telefone e o Sistema de Agendamento de Salas (SAS) disponível no site do HE-UFPel.",5,2,25129,59495,0.5776283721321119,SUCESSO
66,"Quais os formulários necessários para a solicitação e relatório de um Projeto de Atuação/Intervenção no Hospital Escola UFPEL, conforme descrito no documento?","Os formulários necessários são o ""Solicitação para realização de Projeto de Atuação/Intervenção no Hospital Escola UFPEL"" (GEP-007) e o ""Relatório de Apresentação dos Resultados - Projeto de Atuação/Intervenção"" (GEP-012).",5,2,28071,75894,0.6301288639418136,SUCESSO
67,"Quais são os materiais necessários para solicitar um parecer do setor/unidade e autorização institucional para desenvolvimento de um Projeto de Ensino/Liga Acadêmica no Hospital Escola UFPEL/EBSERH, de acordo com o documento?","Os materiais necessários são: computador com internet; o formulário ""Solicitação para Realizar Projeto de Ensino/Extensão no Hospital Escola e Outras Unidades"" (disponível no site HE UFPEL); e o programa ADS Ensino.",5,2,28612,67833,0.5781994014712604,SUCESSO
68,"Quais materiais são necessários para a confecção de segunda via do crachá, de acordo com o documento?","Os materiais necessários para a confecção de segunda via do crachá são: computador com internet (acesso ao ADS Hospitalar), programa (Power Point), pen drive, impressora, folha A4, plástico Polaseal e plastificadora (Poliseladora).",5,2,8030,47076,0.8294247599626137,SUCESSO
69,"Quais são os papéis dos executores envolvidos no processo após a avaliação do Estudo Clínico pelo Comitê de Ética em Pesquisa (CEP), conforme descrito na seção 'Descrição das atividades'?","Após a avaliação do Estudo Clínico pelo CEP, o Investigador Principal deve comunicar o resultado ao Coordenador de Pesquisa, enviando o parecer do CEP por e-mail. O Coordenador de Pesquisa, ao receber o parecer, encaminha-o ao Monitor de Pesquisa. Caso existam pendências, aguarda a resposta do Patrocinador do Estudo e procede com nova submissão na plataforma de pesquisa. Se houver aprovação sem pendências, aguarda o e-mail do Monitor de Pesquisa solicitando a visita de iniciação do Centro de Pesquisa. O parecer do CEP deve ser arquivado nos documentos do estudo no Centro de Pesquisa Clínica.",5,2,10384,64478,0.8389528211172803,SUCESSO
70,"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC) são: Auditor, Monitor e Coordenador de Pesquisa - CPC.",5,2,7750,55417,0.860151217135536,SUCESSO
71,"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","Para participantes com suspeita ou confirmação de COVID-19, foram implementadas as seguintes medidas: triagem telefônica prévia (24 horas antes) sobre sintomas respiratórios; na chegada, aferição de temperatura e nova triagem; adiamento do comparecimento em casos de suspeita ou confirmação, exceto quando imprescindível. Nesses casos, o atendimento ocorre preferencialmente em consultório isolado (Consultório de Pesquisa 3), com acesso separado das demais áreas. O uso de máscara é obrigatório para o participante durante toda a permanência. Os profissionais seguem paramentação conforme manual de biossegurança. Após o atendimento, é realizada desinfecção terminal do consultório, e há limpeza concorrente entre os atendimentos. O participante é orientado a higienizar as mãos conforme protocolo e manter distanciamento. A sala de espera é separada da de outros serviços, com cadeiras distanciadas pelo menos 1 metro.",5,2,10233,33191,0.6916935313789883,SUCESSO
72,"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","Os treinamentos são registrados no formulário CPC-006, disponível no sistema ADS Hospitalar (aba documentos, pasta Centro de Pesquisas Clínicas). O registro é arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.",5,2,6634,61696,0.8924727697095436,SUCESSO
73,"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?",O conteúdo do Parecer Técnico-Científico (PTC) deve considerar os seguintes pontos fundamentais: a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,5,2,7518,31377,0.760397743570131,SUCESSO
74,"como faço para excluir uma apac do sistema ADSHospitalar?
","Para excluir uma APAC no sistema ADSHospitalar, não é realizada uma exclusão permanente, mas sim a inativação do registro no banco de dados. Acesse o banco de dados he-hospitalar, execute um comando SQL para buscar o ID da APAC com base no nome do paciente na tabela po_apacs_solicitacoes e, em seguida, atualize o status para 'I' (inativo) utilizando o ID encontrado.",15,4,28343,34205,0.17137845344247915,SUCESSO
75,"Como abro um chamado para a Ti utilizando o sistema GLPI?

","Para abrir um chamado para a TI utilizando o sistema GLPI, é necessário acessar a ferramenta através do link http://glpi.heufpel.com.br/glpi e criar um novo chamado, informando os detalhes da solicitação, como tipo (incidente ou requisição), categoria e localização. O sistema é utilizado para registrar demandas relacionadas a falhas, instalações, melhorias, acessos, dúvidas e outros assuntos de informática e telecomunicações.",10,3,14062,41467,0.6608869703619746,SUCESSO
76,"como fazer para criar um novo ramal voip?


","Para criar um novo ramal VoIP, acesse a interface web da central telefônica no endereço 10.100.208.21, entre com as credenciais de administrador, selecione ""PBX Basic"" e depois ""Extensions"". Clique em ""+ Add"" e preencha os campos na aba General: ""Extension Number"" com o número do ramal, ""Display Name"" com o nome do setor, ""Caller ID Number"" com o mesmo número do ramal, ""Register Name"" com o mesmo número do ramal e ""Password"" com a senha padrão pré-definida. Mantenha as configurações padrão nas demais abas, como Voicemail desabilitado, a menos que haja solicitação específica.",5,2,3308,42663,0.9224620865855659,SUCESSO
77,"como faço para atribuir perfil no sistema ADSHospitalar?


","Para atribuir perfil no sistema ADSHospitalar, primeiro acesse o sistema AGHUx para verificar o cadastro do colaborador e consultar a lista de perfis adequada com base na ocupação e formação, utilizando a planilha USIDPerfil_SistemasPerfilAGHU.xlsx no OneDrive. Importe ou edite o usuário no AGHUx para vincular o perfil necessário. Em seguida, acesse o sistema ADSAcesso para criar ou ajustar o acesso do colaborador ao ADSHospitalar, definindo o login conforme o tipo de colaborador (número do conselho para assistenciais ou login de rede para administrativos) e associando-o aos grupos de permissão conforme a planilha USIDPerfil_SistemasGruposADSHospitalar.xlsx. Caso o usuário já exista, verifique e ajuste os grupos via consulta SQL na base de dados e edição no menu Grupos do ADSAcesso.",10,3,12693,40871,0.6894374984707984,SUCESSO
78,"o que fazer para incluir um novo leito no sistema AGHU?
","Para incluir um novo leito no sistema AGHU, acesse o AGHU pelo endereço fornecido, navegue até o menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Pesquise a enfermaria desejada, clique em editar e selecione a opção para adicionar um novo leito. Preencha todos os campos obrigatórios no formulário e confirme. Após incluir, grave as alterações. Em seguida, verifique no censo diário (Internação -> Censo Diário dos Pacientes) se o leito está ativo; caso contrário, ative-o. Se o leito não aparecer, pode ser necessário liberá-lo (Internação -> Leitos -> Liberar) ou, em situações específicas, bloquear e depois liberar.",5,2,4412,39648,0.8887207425343019,SUCESSO
79,"Como atender um chamado através do sistema GLPI?

","Atender um chamado através do sistema GLPI envolve analisar o chamado no sistema, conferir e corrigir se necessário o tipo (incidente ou requisição), a categoria e a localização, atribuí-lo ao(s) técnico(s) responsável(is) e atualizar sua situação para ""Em atendimento"". O tempo de solução deve seguir os prazos definidos pelo Acordo em Nível de Serviço (SLA). Dependendo da natureza do chamado, pode ser necessário abrir um registro em outra ferramenta (como o SAPE Sistemas para questões da rede EBSERH) e manter o GLPI como pendente até a resolução externa, ou encaminhar para a equipe de desenvolvimento no caso de sistemas locais, finalizando-o após a solução.",5,2,6221,48629,0.8720722202800798,SUCESSO
80,"Como liberar perfil no sistema AGHUX?


","Para liberar um perfil no sistema AGHUx, siga os procedimentos abaixo:

1. Acesse o sistema AGHUx via http://aghu.heufpel.com.br ou https://aghu.heufpel.com.br com login/senha de rede.
2. Navegue até o menu: Outros Módulos > Colaborador > Administrar Servidor > Servidores.
3. Pesquise pelo colaborador informando o nome no campo ""Pessoa"".
4. Após localizar, clique em ""Editar"" para verificar os dados do servidor, incluindo ocupação e graduação (acessada pelo botão ""Graduações""), que determinam o perfil adequado conforme a lista de perfis disponível no OneDrive da USID (arquivo USIDPerfil_SistemasPerfilAGHU.xlsx).
5. Acesse o menu: Outros Módulos > Configuração > Acesso > Usuario.
6. Na tela de pesquisa, digite o login do colaborador. Se não constar, importe o usuário clicando em ""Importar Usuário"" e repita a pesquisa.
7. Com o usuário listado, clique em ""Editar Perfil"", adicione o perfil necessário selecionando-o no menu suspenso e clique em ""Adicionar"".
8. Finalize clicando em ""Gravar"" para salvar a vinculação.
9. Retorne ao cadastro do servidor e associe o login ao servidor, se ainda não estiver feito, digitando-o no campo ""Login"" e clicando em ""Gravar"".

Isso conclui a liberação do perfil no AGHUx.",5,2,5014,36624,0.8630952380952381,SUCESSO
81,"Como liberar perfil no sistema ADS Hospitalar?



","Para liberar um perfil no sistema ADS Hospitalar, é necessário primeiro garantir que o colaborador tenha cadastro no sistema AGHUx. Acesse o AGHUx via http://aghu.heufpel.com.br, localize o colaborador no menu ""Outros módulos > Colaborador > Administrar Servidores > Pessoas"", copie o CPF e verifique os dados no cadastro do servidor. Em seguida, consulte a lista de perfis disponível no OneDrive da USID para definir o perfil adequado conforme ocupação e formação. Após isso, acesse o sistema ADSAcesso em http://hospitalar.heufpel.com.br/adsacesso/ com credenciais de administrador, verifique ou realize o cadastro do usuário e atribua o perfil correspondente.",5,2,4832,41341,0.8831184538351757,SUCESSO
82,"Como criar agenda de consultas no sistema ADS Hospitalar?



","Para criar uma agenda de consultas (agenda ambulatorial) no sistema ADS Hospitalar, siga estes passos: acesse o sistema, vá ao menu Cadastros > Profissionais e busque o profissional desejado; se não houver cadastro, crie um novo (para equipes, informe um número de conselho fictício de 10 dígitos). Após assegurar o cadastro, vincule o profissional ao serviço através do menu Agenda > Serviço X Profissional. Em seguida, crie a grade ambulatorial no menu Agenda > Profissionais X HR. Atendimento, selecionando o serviço e o profissional, e preencha os campos conforme os dados solicitados no chamado GLPI.",20,5,57474,50158,-0.14585908529048197,SUCESSO
83,"Como excluir uma APAC?



","Para excluir uma APAC, não é realizada uma exclusão física, mas sim a inativação do registro no banco de dados. Primeiro, é necessário conectar ao banco de dados e executar uma consulta SQL para localizar o ID da APAC com base no nome do paciente e número ou data da APAC. Em seguida, atualiza-se o campo ""status"" para 'I' (inativo) na tabela ""po_apacs_solicitacoes"" utilizando o ID encontrado.",5,2,8237,45069,0.8172357940047483,SUCESSO
84,"Como ingressar um computador no AD?



","Para ingressar um computador com Windows 10 no Active Directory (AD) da EBSERH, siga estes passos: primeiro, verifique se o computador já possui cadastro no AD utilizando a ferramenta de consulta; se não possuir, cadastre-o no AD usando o RSAT, definindo o nome no padrão HEPEL-WK-0XXXX. Em seguida, faça login no computador com o administrador local, altere o nome e a descrição do sistema pressionando Windows + Pause/Break e acessando ""Alterar configurações"". Após reiniciar, pressione novamente Windows + Pause/Break, selecione ""Alterar configurações"" e depois ""ID de rede""; escolha as opções indicando que o computador faz parte de uma rede corporativa com domínio. Informe as credenciais de usuário (como adm.lcosta), senha e o domínio EBSERHNET.EBSERH.GOV.BR. Recuse a conta encontrada, confirme os dados, adicione o usuário como usuário de domínio com nível de administrador, conclua o processo e reinicie. Por fim, faça login com o usuário de domínio para criar o perfil e desative o firewall do Windows.",5,2,6291,37818,0.833650642551166,SUCESSO
85,"Como cadastrar leito no sistema AGHUX?



","Para cadastrar um leito no sistema AGHUX, acesse o sistema através do endereço https://aghu.heufpel.com.br/, navegue no menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Na tela de pesquisa, digite o nome da enfermaria desejada e clique em Pesquisar. Após localizar a enfermaria, clique no ícone de edição. Na tela Cadastrar Quarto, selecione Adicionar para criar um novo leito, preencha todos os campos obrigatórios do formulário e finalize clicando em Confirmar.",5,2,3905,41629,0.9061952004612169,SUCESSO
86,"Como atender alterações de dados nos sistemas?
","Para atender alterações de dados nos sistemas quando não há funcionalidade específica para ajustes, o usuário deve abrir um chamado no sistema GLPI justificando a solicitação. Para dados assistenciais, a chefia da unidade/setor também precisa abrir um processo no SEI com despacho detalhando as alterações. A equipe técnica analisa a demanda: se o sistema for desenvolvido pela Sede, abre-se um chamado no SAPE Sistemas e vincula-se ao GLPI; se for sistema do Hospital, a alteração é realizada diretamente na base de dados. É obrigatório incluir no GLPI registros visuais (fotos ou impressões) antes e depois da alteração. Após a solução, o chamado GLPI é finalizado e, se houver processo SEI, ele é concluído com menção ao número do GLPI.",5,2,7076,55058,0.871480983689927,SUCESSO
87,"Como gerar relatório mensal da terceirizada?
","Para gerar o relatório mensal da terceirizada, no primeiro dia útil do mês, o fiscal do contrato deve acessar a ferramenta Redmine com o login de rede, selecionar o projeto desenvolvido pela empresa no mês, filtrar as tarefas com situação diferente de ""Nova"", atribuídas aos colaboradores ou ao grupo ""time de desenvolvimento"", e com data de início maior ou igual ao primeiro dia do mês de faturamento. Após filtrar, verificar se as tarefas possuem horas cadastradas, selecioná-las e exportar em formato CSV. No arquivo CSV, analisar as tarefas, excluir linhas indevidas, filtrar por mês de faturamento e verificar o tempo estimado versus tempo gasto para aplicar descontos se necessário, conforme contrato. O relatório gerado será anexado a um processo na ferramenta SEI para ateste e pagamento.",5,2,20715,102341,0.7975884542851839,SUCESSO
88,"Como gerar relatórios dos sistemas?
","Para gerar relatórios dos sistemas, é necessário seguir procedimentos distintos conforme o tipo de relatório. Para relatórios internos a partir de dados dos sistemas da instituição, a chefia, estatístico ou Gerência de Ensino e Pesquisa deve abrir um chamado na ferramenta GLPI direcionado ao Setor de Tecnologia da Informação e Saúde Digital. A equipe técnica desenvolverá o relatório em Excel ou Power BI conforme a demanda, disponibilizará o arquivo ou link no chamado, registrará a consulta SQL utilizada e a armazenará no One Drive designado. Se o relatório for periódico, deve ser solicitada sua inclusão no sistema ADS Hospitalar ou Painel de Gestão via novo chamado. Para relatórios de tarefas concluídas por empresa terceirizada de desenvolvimento, o fiscal do contrato deve acessar a ferramenta Redmine no primeiro dia útil do mês, filtrar as tarefas do projeto desejado por situação, colaboradores e período, exportar para CSV, analisar e ajustar o arquivo, verificando prazos e aplicando descontos se necessário.",5,2,5335,52344,0.8980780987314687,SUCESSO
89,"Como fazer melhorias dos sistemas?
","Para fazer melhorias nos sistemas, a chefia ou chefia substituta de uma unidade/setor deve abrir um chamado através da ferramenta GLPI direcionado ao Setor de Tecnologia da Informação e Saúde Digital. A equipe técnica analisa a demanda, realiza reunião de esclarecimento e, para sistemas da rede EBSERH, abre um chamado no sistema SAPE para encaminhamento à equipe de desenvolvimento da sede. O acompanhamento é feito até a resolução, quando o status no GLPI é atualizado.",5,2,6353,37028,0.828427136221238,SUCESSO
90,"Como habilitar internação no AGHUX?

","Para habilitar um procedimento de internação no AGHUX, é necessário: verificar se o código do procedimento não está na lista de procedimentos não autorizados; acessar o SIGTAP para confirmar se é um procedimento principal da AIH; e no AGHU, no menu Financeiro -> Faturamento -> Cadastros -> Tabelas -> Item Procedimento Hospitalar, localizar o procedimento, editá-lo e marcar a opção ""Internação"".",10,3,12174,40174,0.6969681883805446,SUCESSO
91,"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento, após a validação e aprovação dos requisitos, acesse a ferramenta Redmine usando login/senha de rede, selecione o projeto desejado na aba Projetos, vá em Tarefas e clique em Nova Tarefa. Preencha os campos do formulário: Tipo (defeito, melhoria, etc.), Título (com ""OS"" e número da ordem de serviço, se for para empresa terceirizada), Situação (Nova, se não iniciada), Atribuído para (colaborador ou equipe), Arquivos (anexar histórias de usuários e contagem de pontos de função para melhorias, e ordem de serviço se aplicável), Início (data ou em branco) e Tempo estimado (para melhorias, calcule 4 horas por ponto de função em PHP/HTML/Javascript; para defeitos, 2 horas; para outros, acorde o tempo). Antes de iniciar, atualize a tarefa com a data de início.",5,2,7043,63708,0.8894487348527658,SUCESSO
92,"Como criar tarefa de desenvolvimento?


","Para criar uma tarefa de desenvolvimento, após a validação e aprovação dos requisitos pelo demandante, acesse a ferramenta Redmine (http://projetos.heufpel.com.br/redmine) com login e senha de rede. No menu ""Projetos"", selecione o sistema desejado, vá até a aba ""Tarefas"" e clique em ""Nova Tarefa"". No formulário, preencha os campos: Tipo (defeito, melhoria, etc.), Título (incluindo ""OS"" e número da ordem de serviço se for para empresa terceirizada), Situação (Nova, se ainda não iniciada), Atribuído para (colaborador ou equipe), Arquivos (anexar histórias de usuários e contagem de pontos de função para melhorias, e ordem de serviço se aplicável), Início (data ou em branco) e Tempo estimado (4 horas por ponto de função para melhorias em PHP/HTML/Javascript, 2 horas para defeitos, ou acordo com desenvolvedor para outros tipos).",5,2,7060,63708,0.889181892384002,SUCESSO
93,"Como unificar cadastros no PACS?


","Para unificar cadastros no PACS DCM4CHEE, siga estes passos: primeiro, identifique o cadastro correto no ADS Hospitalar ou AGHU, obtendo o ID do paciente válido. Acesse o DCM4CHEE como administrador, vá ao menu Folder e pesquise por pacientes replicados usando o nome ou ID. Selecione os cadastros replicados e use a função Move para transferir os estudos para o cadastro correto (gabarito). Após a unificação, confirme a exclusão dos cadastros vazios. Em seguida, verifique novamente se existem outros cadastros com o mesmo nome e repita o processo se necessário. Caso haja replicação também no ADS ou AGHU, preserve esses cadastros no PACS sem vinculá-los ao correto.",5,2,7538,38017,0.8017202830312755,SUCESSO
94,Como habilitar encaminhamento de chamada?,"Para habilitar o encaminhamento de chamada, acesse a interface web da central telefônica no endereço 10.100.208.21 com as credenciais de administrador. Selecione ""PBX Basic"" > ""Extensions"" ou ""System Information"" > ""Extensions Status"" e edite o ramal desejado. Na aba ""Options"", configure o campo ""Call Forward"" escolhendo quando encaminhar (Always, On Unavailable ou When Busy) e o tipo de encaminhamento (Voicemail, Number com o ramal destino, ou Hang-up). Salve as alterações e aplique as configurações.",5,2,4278,63469,0.9325970158660133,SUCESSO
95,"Como corrigir número de uma APAC?
","Para corrigir o número de uma APAC, é necessário acessar o banco de dados do sistema através de uma ferramenta como o DB Visualizer, executar uma consulta SQL para localizar o registro da APAC com base no nome do paciente e, em seguida, atualizar o número incorreto com o correto. 

Primeiro, realize a consulta para obter o ID da solicitação:
```sql
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created, 'yyyy-mm-dd hh24:mi') criado_em
FROM po_apacs_solicitacoes sol
INNER JOIN po_pacientes pa ON sol.paciente_id = pa.id
WHERE pa.nome LIKE '%NOME DO PACIENTE%'
ORDER BY id DESC;
```
Verifique se os dados retornados correspondem à APAC em questão e anote o ID. 

Depois, execute o comando de atualização, substituindo `'99999999999'` pelo número correto e `00000` pelo ID obtido:
```sql
UPDATE po_apacs_solicitacoes
SET apa_num = '99999999999'
WHERE id = 00000;
```
A alteração deve ser solicitada via chamado no GLPI, contendo o nome completo do paciente, o número errado e o correto da APAC.",5,2,7913,37101,0.7867173391552789,SUCESSO
96,Como habilitar chamada em espera?,"Para habilitar a chamada em espera em um ramal, é necessário primeiro realizar uma solicitação via sistema GLPI. Após a solicitação, acesse a interface web da central telefônica no endereço 10.100.208.21 com as credenciais de administrador. Selecione ""PBX Basic"" e ""Extensions"" (ou ""System Information"" e ""Extensions Status""), edite o ramal desejado, na aba ""Options"" mude o campo ""Call Waiting"" para ""Enable"", salve e aplique as configurações.",5,2,4799,67637,0.9290477105726156,SUCESSO
97,Como habilitar correio de voz?,"Para habilitar o correio de voz, é necessário acessar a interface web da central telefônica no endereço 10.100.208.21 com as credenciais de administrador. Após o login, selecione ""PBX Basic"" e ""Extensions"" (ou ""System Information"" e ""Extensions Status"") para editar as configurações do ramal desejado. Na aba ""Voicemail"", marque a caixa ""Enable Voicemail"" e configure os campos conforme necessário, como PIN, e-mail para notificações e outras opções. Em seguida, na aba ""Options"", ajuste o campo ""Call Forward"" para a condição desejada (Always, On Unavailable ou When Busy) e selecione a opção ""Voicemail"". Se necessário, na aba ""Other"", habilite o ""Web Login"" definindo um nome de login e senha. Finalmente, clique em ""Save"" e depois na faixa vermelha ""Apply Configurations Changes Here"" para aplicar as alterações.",5,2,4599,50763,0.9094025175817032,SUCESSO
98,"Como corrigir datas de uma APAC?
","Para corrigir datas de uma APAC, é necessário acessar o banco de dados e executar comandos SQL específicos conforme o tipo de data a ser ajustada. Primeiro, localize o ID da solicitação da APAC usando o nome do paciente com o comando SQL de pesquisa. Com o ID identificado, proceda conforme a necessidade:

- Para alterar data de solicitação, início/fim da validade ou data da autorização, execute um comando UPDATE na tabela `po_apacs_solicitacoes`, ajustando os campos `apa_dtiinval`, `apa_dtfimval`, `created` ou `apa_dataut`.
- Para alterar data de início do tratamento, atualize também a tabela `po_apacs_qts_rts` (campos `apa_cmp`, `apa_pr`, `apa_dtintr`).
- Para corrigir data de alta, consulte a tabela `po_apacs_altas` e ajuste o campo `apa_dtobitoalta` conforme necessário.
- Para retirar uma alta incorreta, atualize a tabela `po_apacs_altas` definindo `apa_dtobitoalta` como null e outros campos conforme especificado.

Sempre use o formato de data 'AAAA-MM-DD' nos comandos e confirme as alterações com o ID correto da APAC.",5,2,7892,35661,0.77869381116626,SUCESSO
99,"Como atualizar o SISAIH?

","Para atualizar o sistema SISAIH01, a solicitação deve ser feita pelo setor responsável através da abertura de um chamado no sistema GLPI, informando a nova versão e os nomes dos computadores que receberão a atualização. Em seguida, deve-se baixar o executável da versão solicitada do site do Datasus, entrar em contato com o setor demandante para fechar o sistema em todos os computadores, acessar o servidor Datasus via área de trabalho remota (IP 10.100.0.51), criar uma pasta de backup com a versão atual e a data na pasta ""SISAIH01"" em D:\BKP, copiar os arquivos SISAIH01.GDB, SISAIH00.GDB e SISAIH99.GDB para essa pasta, executar o arquivo de instalação da nova versão no servidor (clicando em ""Avançar"" e ""Concluir"") e, por fim, acessar cada computador cliente informado no chamado (via VNC Viewer ou UltraVNC) para executar o mesmo arquivo de instalação neles. Após concluir, feche as conexões e finalize o chamado no GLPI.",15,5,39310,51315,0.23394718893111177,SUCESSO
100,"Como instalar o sistema operacional num computador?

","Para instalar o sistema operacional, utilize uma imagem padrão armazenada em um HD externo com o software Acronis. Inicie o computador pelo CD do Acronis, selecione a opção ""Acronis True Image Echo Enterprise Server (Full Version)"". Clique em ""Recovery"" e ""Next"". No menu esquerdo, selecione ""HD_Suporte"", abra a pasta ""Imagens"" e escolha a imagem desejada (ex.: Wind 10 Pro 500). Pressione ""Next"", marque ""Restore disk or Partitions"", selecione ""Disk2"" e o HD de destino (cuidado para não selecionar o HD externo). Marque a opção para excluir todas as partições do disco de destino e prossiga sem marcar configurações adicionais. Finalize clicando em ""Proceed"" e aguarde a conclusão.",5,2,4049,35167,0.8848636505815111,SUCESSO
101,"Como formatar um computador?

",NÃO ENCONTRADO,50,10,272995,51890,-4.26103295432646,FALHA
102,"Como realizar o preparo pré operatório das mãos?
","O preparo pré-operatório das mãos deve ser realizado molhando mãos, antebraços e cotovelos com água, aplicando antisséptico (como clorexidina 2%) e espalhando por todas essas áreas. É necessário limpar sob as unhas com as cerdas da escova ou limpador de unhas. A fricção das mãos e antebraços deve ser feita por no mínimo 3 a 5 minutos para a primeira cirurgia, e 2 a 3 minutos para as subsequentes, mantendo as mãos acima dos cotovelos. Em seguida, deve-se enxaguar com água corrente no sentido das mãos para os cotovelos, fechar a torneira com os cotovelos, joelho ou pés, e secar com toalhas ou compressas estéreis usando movimentos compressivos das mãos em direção aos cotovelos. A escovação não é recomendada para este preparo.",5,2,6801,34603,0.803456347715516,SUCESSO
103,"Qual o tipo de precaução para a doença adenovírus?
",O tipo de precaução para adenovírus é Gotículas + Contato.,5,2,19988,68137,0.7066498378267314,SUCESSO
104,"Qual o tempo de precaução para a doença adenovírus?
",O tempo de precaução para adenovírus é durante a doença.,5,2,21832,70053,0.6883502490971122,SUCESSO
105,"Qual o tipo de precaução para brucelose?
",O tipo de precaução para brucelose é padrão.,5,2,13625,53499,0.7453223424736911,SUCESSO
106,"Qual a duração da precaução para clostridium?
","A duração da precaução para Clostridium difficile é durante a doença, devendo ser mantida até 48 horas sem diarreia e com tratamento adequado. Para outras espécies de Clostridium (como botulinum, perfringens, tetani), as precauções são padrão, sem duração específica além da vigência da doença.",5,2,31328,61297,0.4889146287746545,SUCESSO
