idx,pergunta,resposta_gabarito,resposta_gerada,correctness,completeness,relevance,consistency,final_score,justification
70,"Quais são os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o documento?","Auditor, Monitor e Coordenador de Pesquisa - CPC","Os executores do processo de agendamento de visita, auditoria e inspeção regulatória ao Centro de Pesquisa Clínica (CPC), de acordo com o Documento 1, são:  
- Auditor  
- Monitor  
- Coordenador de Pesquisa - CPC",5,5,5,5,5.0,"A resposta gerada é idêntica em conteúdo à resposta de referência, listando corretamente todos os executores do processo. A formatação em lista torna a resposta ainda mais clara e fácil de ler. Não há informações incorretas, faltantes ou contraditórias."
71,"De acordo com a descrição dos procedimentos, quais medidas de segurança e protocolos foram implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia?","Caso o participante, esteja com suspeita e/ou confirmação de COVID-19, será adiado seu comparecimento ao Centro de Pesquisa. Quando for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19 ao Centro de Pesquisa, os atendimentos ocorrerão, preferencialmente, no Consultório de Pesquisa 3, cujo acesso é separado das demais instalações do CPC. Os profissionais deverão paramentar-se conforme MA. HE. 004 Manual de Biossegurança e Precauções na Assistência (disponível no site do Hospital Escola -> Intranet -> Documentos e manuais -> Manuais, POP’s e Protocolos Aprovados pela Qualidade -> Manuais/GAS). Após o atendimento será realizada a desinfecção terminal deste consultório.","De acordo com a descrição dos procedimentos, as medidas de segurança e protocolos implementados para os participantes das pesquisas clínicas com suspeita ou confirmação de COVID-19 no Centro de Pesquisa Clínica (CPC) durante o período da pandemia foram:

- Na chegada à portaria do CPC, o paciente é informado que o uso de máscara é obrigatório durante toda a permanência no CPC.
- A temperatura do paciente será aferida e serão feitas perguntas sobre sintomas gripais.
- Caso o participante esteja com suspeita e/ou confirmação de COVID-19, seu comparecimento ao Centro de Pesquisa será adiado.
- Se for imprescindível a vinda dos participantes confirmados e/ou suspeitos de COVID-19, os atendimentos ocorrerão preferencialmente no Consultório de Pesquisa 3, que tem acesso separado das demais instalações do CPC.
- Os profissionais deverão se paramentar conforme o Manual de Biossegurança e Precauções na Assistência (MA.HE.004).
- Após o atendimento, será realizada a desinfecção terminal do consultório utilizado.
- O sujeito de pesquisa será orientado a higienizar as mãos conforme o protocolo POP.CCIH.001 e a manter distanciamento entre os participantes.
- A sala de espera dos participantes de pesquisa será separada da sala de espera dos demais serviços no prédio, respeitando distanciamento de pelo menos 1 metro entre as cadeiras.
- Os consultórios receberão limpeza concorrente entre os atendimentos.

Referências normativas incluem a Nota Técnica GVIMS/GGTES/ANVISA Nº 07/2020 e o Guia Para Retomada Das Atividades Eletivas Durante A Pandemia Da Covid-19 da EBSERH.",5,5,3,5,4.5,"A resposta gerada inclui corretamente todas as informações da resposta de referência. No entanto, ela também adiciona várias medidas de segurança gerais aplicáveis a todos os participantes, não apenas àqueles com suspeita ou confirmação de COVID-19, o que diminui sua relevância para a pergunta específica."
72,"Quais são os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento?","O registro dos treinamentos internos será registrado no formulário CPC – 006 Registro de Treinamento (disponível no sistema ADS Hospitalar, aba documentos, pasta Centro de Pesquisas Clínicas). O registro será arquivado na pasta de regulatório do Centro de Pesquisa Clínica e anexado ao processo SEI correspondente ao estudo.","Os documentos e plataformas utilizados para registro e arquivamento dos treinamentos da equipe do Centro de Pesquisa Clínica, de acordo com o documento, são:

- Formulário CPC – 006 Registro de Treinamento (disponível no sistema ADS Hospitalar, aba documentos, pasta Centro de Pesquisas Clínicas).
- O registro será arquivado na pasta de regulatório do Centro de Pesquisa Clínica.
- O registro será anexado ao processo SEI correspondente ao estudo.",5,5,5,5,5.0,"A resposta gerada é excelente. Ela extrai com precisão todas as informações relevantes da resposta de referência, cobrindo todos os documentos e locais de arquivamento mencionados. A formatação em lista torna a resposta clara e fácil de entender, respondendo diretamente à pergunta sem adicionar informações irrelevantes ou contraditórias."
73,"De acordo com o documento, quais são os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar?",a descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada; a descrição do tratamento recomendado e da tecnologia a ser avaliada; a pergunta a ser respondida pelo parecer; as fontes de informação utilizadas; a descrição do método; a síntese e a qualidade das evidências disponíveis; os resultados encontrados e as recomendações.,"De acordo com o documento, os pontos fundamentais que o conteúdo do Parecer Técnico-Científico (PTC) deve considerar são:

- A descrição dos aspectos epidemiológicos da condição de saúde à qual a tecnologia será destinada;
- A descrição do tratamento recomendado e da tecnologia a ser avaliada;
- A pergunta a ser respondida pelo parecer;
- As fontes de informação utilizadas;
- A descrição do método;
- A síntese e a qualidade das evidências disponíveis;
- Os resultados encontrados;
- As recomendações.",5,5,5,5,5.0,"A resposta gerada é uma cópia exata da resposta de referência, apenas formatada como uma lista de marcadores, o que melhora a legibilidade. Ela é totalmente correta, completa, relevante e consistente com a referência."
74,"como faço para excluir uma apac do sistema ADSHospitalar?
","Para desativar uma APAC no sistema ADSHospitalar, a TI deve tomar conhecimento através de um chamado aberto no GLPI, contendo o nome completo do paciente e o número ou data da APAC. Em vez de excluir, o procedimento correto é inativar a APAC no banco de dados. Para isso, busca-se o ID da solicitação referente à APAC informada através do nome do paciente. Em seguida, executa-se um comando SQL para atualizar o status da APAC para 'I' (inativo), utilizando o ID encontrado como condicional.","Para excluir uma APAC do sistema ADSHospitalar, na verdade não se realiza a exclusão propriamente dita, mas sim a inativação da APAC no banco de dados. O procedimento é o seguinte:

1. Buscar, através do nome do paciente, o ID da solicitação referente à APAC informada e que será alterada, executando o comando SQL:

```
SELECT sol.id, sol.apa_num, pa.nome nome_paciente, to_char(sol.created , 'yyyy-mm-dd hh24:mi') criado_em 
FROM po_apacs_solicitacoes sol 
INNER JOIN po_pacientes pa on sol.paciente_id = pa.id 
WHERE  pa.nome like '%NOME DO PACIENTE%' 
ORDER BY id DESC;
```

2. Verificar no resultado se as colunas apa_num (número da APAC) e criado_em (data de solicitação) conferem com as informações dadas no chamado. Memorizar o ID (coluna id).

3. Fazer a desativação da APAC com o comando SQL, passando o ID encontrado na pesquisa anterior, alterando o status para 'I' (inativo):

```
UPDATE po_apacs_solicitacoes 
SET status = 'I'
WHERE id = 00000;
```

(Substituir 00000 pelo ID da APAC a ser inativada.)

Fonte: Documento 15.",5,4,5,5,4.75,"A resposta gerada está factualmente correta e é totalmente consistente com a resposta de referência. Ela vai além, fornecendo os comandos SQL exatos para executar a tarefa, o que a torna extremamente útil e relevante para a pergunta. A única pequena omissão é a menção explícita de que o processo deve ser iniciado por um chamado no GLPI, embora isso seja sugerido ao mencionar ""informações dadas no chamado"". No geral, é uma resposta excelente e mais completa do ponto de vista técnico do que a referência."
75,"Como abro um chamado para a Ti utilizando o sistema GLPI?

","O sistema GLPI deve ser utilizado para abrir chamados referentes aos recursos de informática e telecomunicações do Hospital Escola, tais como casos de falhas em sistemas/equipamentos de TI, instalação de equipamentos/sistemas, melhorias em processos de sistemas, permissão de acesso aos sistemas geridos pelo SETISD, instalação/manutenção de ramais telefônicos, instalação/manutenção de computadores, manutenção em impressoras e dúvidas de informática em geral. Para abrir um chamado, o usuário deve acessar o sistema GLPI e informar sua dúvida. Se o contato tiver sido efetuado apenas por telefone e não exista chamado registrado no sistema, o colaborador do SETISD deverá orientar para que o usuário formalize a sua dúvida via GLPI, para que este atendimento seja formalizado e contabilizado junto com os outros atendimentos realizados pelo setor.","O sistema GLPI deverá ser utilizado para abertura de chamados referentes aos recursos de informática e telecomunicações do Hospital Escola, tais como casos de falhas em sistemas/equipamentos de TI, instalação de equipamentos/sistemas, melhorias em processos de sistemas, permissão de acesso aos sistemas geridos pelo SETISD, instalação/manutenção de ramais telefônicos, instalação/manutenção de computadores, manutenção em impressoras e dúvidas de informática em geral.

Para abrir um chamado para a TI utilizando o sistema GLPI:

1) O usuário deverá abrir o chamado através da ferramenta GLPI para o Setor de Tecnologia da Informação e Saúde Digital, informando o problema ou solicitação.

2) O sistema GLPI está disponível no link: http://glpi.heufpel.com.br/glpi.

3) Assim que o chamado for criado/enviado, o sistema emite um alerta sonoro no Setor de Tecnologia da Informação e Saúde Digital, indicando a existência de um novo chamado.

4) A equipe técnica irá verificar o chamado via GLPI, conferir o tipo do chamado, a categoria e a localização, e atribuí-lo ao(s) técnico(s) responsáveis pela execução.

5) O tempo de solução do chamado segue os prazos definidos pelo Acordo em Nível de Serviço (SLA), conforme a categoria do chamado e sua respectiva unidade/setor.

Além disso, para dúvidas em sistemas ou equipamentos, o usuário deve primeiramente abrir chamado via GLPI informando a dúvida para que a equipe técnica possa responder.

(Referências: Documentos 1, 5 e 11)",5,4,5,5,4.75,"A resposta gerada é excelente e mais útil do que a resposta de referência. Ela não apenas inclui todas as informações relevantes sobre para que serve o sistema GLPI, mas também fornece um guia passo a passo sobre como abrir um chamado, incluindo o link para o sistema, o que responde diretamente e de forma muito mais completa à pergunta do usuário. A única informação da referência que foi omitida é o procedimento para quando o contato é feito por telefone, mas isso é um detalhe menor. A resposta é correta, altamente relevante e consistente com a referência."
76,"como fazer para criar um novo ramal voip?


","Para criar um novo ramal VoIP, acesse a Central Telefônica através da interface web no endereço 10.100.208.21, entre com o username e password do administrador. Selecione a opção ""PBX Basic"", subitem ""Extensions"" e clique em ""+ Add"". Na aba General, preencha os campos Extension Number, Display Name e Caller ID Number com o número do ramal. Em Authentication, preencha o campo Register Name com o mesmo número do ramal e defina uma senha padrão. Mantenha os demais campos da aba General como estão. Por padrão, mantenha a caixa de mensagens de voz desabilitada na aba Voicemail. Na aba Options, mantenha as caixas de encaminhamento de chamada desabilitadas. Na aba Other, desabilite a caixa Web Login. Clique em ""Save"" e depois em ""Apply Configurations Changes Here"".","Para criar um novo ramal VoIP, siga os seguintes passos:

1) Acesse a Central Telefônica através da interface web, no endereço 10.100.208.21.
2) Na página inicial da Central Telefônica, entre com username e password do administrador.
3) Após acessar a central telefônica, selecione a opção ""PBX Basic"", subitem ""Extensions"" e clique em ""+ Add"".
4) Preencha/Altere os seguintes campos na aba General:
   - Extension Number: Número do ramal a ser incluído.
   - Display Name: Nome que aparecerá no display de quem recebe a ligação deste ramal. Inserir o nome do setor onde o ramal está sendo instalado.
   - Caller ID Number: Número de identificação do ramal. Utilizar o mesmo número inserido no campo Extension Number.
   - Register Name: Nome para registro do ramal. Utilizar o mesmo número inserido no campo Extension Number.
   - Password: Utilizar a senha padrão pré-definida para autenticação do ramal.
   (Demais campos da aba General devem ser mantidos como aparecem.)
5) Na aba Voicemail, manter a caixa de mensagens de voz desabilitada por padrão.
6) Preencher/Alterar os campos solicitados na aba Options conforme necessário.

Fonte: Documento 1 e Documento 3.",5,3,5,5,4.5,"A resposta gerada está correta, relevante e consistente com a referência. No entanto, está incompleta, pois omite passos cruciais do processo, como a instrução específica para a aba 'Options', a desabilitação do 'Web Login' na aba 'Other' e, mais importante, os passos finais de salvar e aplicar as configurações ('Save' e 'Apply Configurations Changes Here')."
77,"como faço para atribuir perfil no sistema ADSHospitalar?


","Para atribuir um perfil no sistema ADSHospitalar, siga os passos:

1.  Acesse o sistema AGHUx para obter o CPF do colaborador.
2.  Acesse o sistema ADSAcesso para verificar se o colaborador já possui cadastro. Se não, crie o usuário informando os dados obrigatórios.
3.  Acesse o menu Senhas e preencha os campos para criar o acesso ao sistema ADSHospitalar, utilizando o número do conselho para colaboradores assistenciais/médicos/farmacêuticos/bioquímicos e o login de rede para administrativos.
4.  Caso o usuário já possua cadastro, verifique os perfis que ele acessa via base de dados e remova o usuário dos grupos aos quais ele não pode ter acesso, conforme a tabela padrão de perfis no One Drive da USID.
5.  Adicione a permissão ao usuário com base na planilha de perfil disponível no One Drive da USID.
6.  Remova os grupos que não estão na listagem padrão de Grupos do ADS Hospitalar no sistema ADSAcesso.
7.  Acesse o grupo desejado e inclua ou remova o usuário conforme a permissão necessária.","Para atribuir perfil no sistema ADSHospitalar, siga os seguintes passos conforme o Documento 2 e Documento 4:

1. Acesse o sistema AGHUx pelo endereço http://aghu.heufpel.com.br com seu login/senha de rede.
2. No AGHUx, vá no menu Outros módulos -> Colaborador -> Administrar Servidores -> Pessoas.
3. Pesquise o colaborador pelo nome e copie o CPF.
4. Selecione a opção Servidor para acessar os dados do servidor do colaborador.
5. Verifique se o login está associado ao cadastro do servidor. Caso não esteja, utilize o pop ""Atribuir Perfil de Acesso ao sistema AGHUx"" para atribuir perfis no AGHUx.
6. Anote o login de rede para colaboradores administrativos ou o número do conselho para colaboradores assistenciais/médicos.
7. Acesse o sistema ADSAcesso pelo endereço http://hospitalar.heufpel.com.br/adsacesso/ com login/senha de administrador.
8. No ADSAcesso, verifique se o colaborador já possui cadastro de usuário no menu Usuários.
9. Para saber qual perfil atribuir, consulte a lista de Perfis no AGHUx disponível no Onedrive da unidade USID (arquivo USIDPerfil_SistemasPerfilAGHU.xlsx).
10. Importe o usuário para o AGHUx pelo menu Outros Módulos > Configuração > Acesso > Usuario, pesquisando pelo login do colaborador e clicando em Importar Usuário se for novo.
11. Edite o perfil do usuário, clicando em ""Editar Perfil"", selecione o perfil no menu suspenso e clique em Adicionar.
12. Clique em Gravar para finalizar a vinculação dos perfis ao usuário.
13. Vincule o usuário ao cadastro do Servidor inserindo o login do funcionário no campo Login dentro do cadastro do Servidor (menu Outros Módulos > Colaborador > Administrar Servidor > Servidores).
14. Salve os dados do Servidor para concluir o cadastro.

Após esses passos, o perfil estará atribuído ao usuário no sistema ADSHospitalar.",1,1,1,1,1.0,"A resposta gerada descreve o procedimento para atribuir perfil no sistema AGHUx, e não no ADSHospitalar, que era o foco da pergunta. Embora alguns passos iniciais (como obter o CPF no AGHUx) sejam comuns, o núcleo do procedimento está incorreto. A resposta omite completamente os passos essenciais mencionados na referência, como a gestão de senhas e grupos no sistema ADSAcesso para controlar o acesso ao ADSHospitalar. Portanto, a resposta é incorreta, incompleta, irrelevante para a pergunta específica e inconsistente com o procedimento correto."
78,"o que fazer para incluir um novo leito no sistema AGHU?
","Para cadastrar um novo leito no sistema AGHU, acesse o sistema AGHUx através do link https://aghu.heufpel.com.br/. No menu, vá em Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos. Pesquise a enfermaria desejada, clicando no ícone de edição. Na tela Cadastrar Quarto, clique no botão Adicionar para criar um novo leito para a enfermaria. Preencha todos os campos no formulário de cadastro de leitos e selecione todos os campos. Após o preenchimento, clique no botão Confirmar e depois no botão Gravar para salvar as informações. Para verificar o novo leito, vá no menu Internação -> Censo Diário dos Pacientes, selecione a unidade funcional da enfermaria e clique em Pesquisar. Se o leito estiver desativado, clique no ícone para ativá-lo.","Para incluir um novo leito no sistema AGHU, deve-se:

1. Acessar o sistema AGHU através do endereço: https://aghu.heufpel.com.br/
2. Ir no menu Internação -> Cadastros -> Quartos e Leitos -> Quartos e Leitos.
3. Na tela de pesquisa, digitar o nome da enfermaria na qual deseja criar o novo leito e clicar em Pesquisar.
4. Após encontrar a enfermaria desejada, clicar no ícone de edição.
5. Na tela Cadastrar Quarto, clicar no botão Adicionar para criação de um novo leito para a enfermaria.
6. No formulário de cadastro de leitos, preencher todos os campos e deixar todos os campos selecionados.
7. Após o preenchimento, clicar no botão Confirmar.
8. Após incluir todos os leitos desejados, selecionar o botão Gravar para que as informações fiquem gravadas.
9. Verificar o novo leito no censo diário, indo no menu Internação -> Censo Diário dos Pacientes, selecionando a unidade funcional vinculada à enfermaria e clicando em Pesquisar.
10. Caso o leito esteja desativado, selecionar o ícone para ativar o leito, deixando-o pronto para transferência ou internação.

Se o leito ativado não aparecer no censo diário, é necessário liberá-lo pelo menu Internação -> Leitos -> Liberar. Se o leito não aparecer para liberação, primeiro bloqueá-lo pelo menu Internação -> Leitos -> Bloquear e depois liberá-lo.

Esses passos estão explicitamente descritos nos Documentos 1 e 2.",5,5,5,5,5.0,"A resposta gerada é excelente. Ela não apenas inclui todas as informações da resposta de referência de forma correta e organizada, mas também adiciona informações complementares e úteis sobre como proceder caso o leito não apareça no censo, tornando-a mais completa que a referência."
79,"Como atender um chamado através do sistema GLPI?

","Para atender um chamado através do sistema GLPI, siga os seguintes passos:

1.  Assim que um novo chamado é criado/enviado, o sistema de chamados emite um alerta sonoro no Setor de Tecnologia da Informação e Saúde Digital.
2.  Um dos técnicos deve analisar o novo chamado através do sistema GLPI, disponível no link: http://glpi.heufpel.com.br/glpi.
3.  O técnico irá conferir o tipo do chamado, a categoria e a localização e, se for necessário, fará as correções. O tempo de solução é calculado automaticamente conforme o Acordo em Nível de Serviço (SLA).
4.  O técnico poderá atribuir o chamado para si ou para outro colaborador/grupo mais apropriado para esta tarefa (situação atribuído). Se o técnico tiver dúvidas ou faltarem informações, ele deverá incluir um acompanhamento no chamado, através do menu Processando chamado -> Acompanhamento. Este acompanhamento será encaminhado por e-mail ao colaborador que abriu o chamado. Neste caso, o técnico deverá alterar a situação do chamado para “Aguardando feedback”. O colaborador que abriu o chamado deverá responder no próprio chamado, através da inclusão de um acompanhamento.
5.  Assim que a execução do chamado for iniciada, o mesmo deverá ser colocado na situação “em atendimento”. Caso o chamado esteja aguardando alguma pendência externa para ser solucionado (por exemplo: chegada de um equipamento, resolução de chamado pela sede etc.), o mesmo deverá ser colocado na situação “pendente”, na qual o tempo de solução será pausado.
6. Quando o atendimento for finalizado o colaborador deverá encerrar o chamado, através do menu Processando chamado -> Solução. Deve ser selecionado um modelo de solução e inserido uma descrição de acordo com o que foi realizado durante o atendimento. Caso não seja possível solucionar, a justificativa também deverá ser incluída na descrição, ficando o chamado com a situação “Solucionado”.
7. O usuário irá receber um e-mail, indicando que o chamado foi solucionado e a solução que foi aplicada. Neste caso, o usuário deverá aprovar ou recusar a solução e preencher a pesquisa de satisfação para que o chamado seja efetivamente finalizado. Em caso de recusa da solução o chamado será automaticamente reaberto. Caso o usuário não aprove ou recuse a solução em até 48 horas, o chamado será finalizado automaticamente pelo sistema.","1) Assim que um novo chamado é criado/enviado o sistema de chamados emite um alerta sonoro no Setor de Tecnologia da Informação e Saúde Digital, indicando a existência de um novo chamado.  
2) O novo chamado deverá ser analisado por um dos técnicos, através do sistema GLPI, disponível no link: http://glpi.heufpel.com.br/glpi.  
3) O técnico irá conferir o tipo do chamado, a categoria e a localização e, se for necessário, fará as correções.  
4) O tempo de solução é calculado automaticamente conforme o Acordo em Nível de Serviço (SLA).  

Além disso, para sistemas desenvolvidos no Hospital, após a resolução, o programador deverá solucionar o chamado no GLPI e finalizar a tarefa no redmine. Caso o programador seja de empresa terceirizada, o chamado será solucionado pelo fiscal ou gestor do contrato, que irá homologar a demanda desenvolvida.  

Para sistemas desenvolvidos na rede EBSERH, após resolução do chamado pela Rede Ebserh, o status do chamado no GLPI deverá ser alterado para solucionado.",4,1,5,5,3.75,"A resposta gerada está correta e é relevante para a pergunta, mas está extremamente incompleta. Ela aborda apenas os primeiros passos do processo (recebimento e análise inicial do chamado), omitindo completamente as etapas cruciais de atribuição, processamento, solução e aprovação pelo usuário, que são detalhadas na resposta de referência. Além disso, introduz informações sobre sistemas específicos (Hospital e EBSERH) que não constam no texto de referência."
80,"Como liberar perfil no sistema AGHUX?


","Para liberar o perfil no sistema AGHUx, primeiramente efetue uma busca pelo nome do colaborador através do módulo Servidores, usando o menu Outros Módulos > Colaborador > Administrar Servidor > Servidores. Busque o nome do colaborador no campo Pessoa e clique em pesquisar. Clique sobre o botão editar para verificar os dados do servidor. Após verificar qual perfil deverá ser atribuído para o colaborador, faça a importação do usuário para o AGHUx, através do menu Outros Módulos > Configuração > Acesso > Usuário. Digite o login do colaborador e clique em Pesquisar. Caso seja um colaborador novo, clique em Importar Usuário e faça novamente a pesquisa pelo login do Servidor. Caso o sistema apresente o login na listagem, clique em Adicionar e preencha as informações do usuário, informando o e-mail pessoal ou institucional do colaborador e marcando que o usuário está ativo. Para adicionar o perfil ao usuário, clique em Editar Perfil, preencha o nome do perfil, selecione-o no menu suspenso e clique em Adicionar. Após adicionar os perfis, clique em Gravar, para finalizar a vinculação dos perfis ao usuário do colaborador. Para vincular o usuário ao cadastro do Servidor, insira o login do funcionário no campo Login, dentro do cadastro do Servidor, através do menu Outros Módulos > Colaborador > Administrar Servidor > Servidores. Verifique se o login já está associado ao cadastro do servidor. Caso não esteja, digite o login no campo login, selecione-o no menu suspenso e pressione o botão Gravar.","Para liberar perfil no sistema AGHUX, siga os seguintes passos:

1. Faça login no sistema AGHUx através do link https://aghu.heufpel.com.br.
2. Efetue uma busca pelo nome do colaborador no módulo Servidores, usando o menu:  
   Outros Módulos > Colaborador > Administrar Servidor > Servidores.
3. Clique sobre o botão editar para verificar os dados do servidor e confirme a graduação do colaborador clicando no botão Graduações na aba Pesquisar Servidores.
4. Consulte a lista de Perfis no AGHUx, disponível no Onedrive da unidade USID (SETISD - USID - USIDPerfil_SistemasPerfilAGHU.xlsx), para saber qual perfil deve ser atribuído de acordo com a ocupação e formação do servidor.
5. Importe o usuário para o AGHUx pelo menu:  
   Outros Módulos > Configuração > Acesso > Usuario.  
   - Digite o login do colaborador e clique em Pesquisar.  
   - Se for colaborador novo, clique em Importar Usuário e pesquise novamente.  
   - Se o login aparecer, vá para editar o perfil.
6. Clique em Adicionar, preencha as informações do usuário (e-mail, status ativo) e pressione Gravar.
7. Para adicionar o perfil, clique em Editar Perfil, selecione o perfil no menu suspenso, clique em Adicionar e depois em Gravar para finalizar.
8. Vincule o usuário ao cadastro do servidor inserindo o login no campo Login dentro do cadastro do Servidor pelo menu:  
   Outros Módulos > Colaborador > Administrar Servidor > Servidores.  
   - Digite o login no campo login, selecione no menu suspenso e pressione Gravar.
9. Após salvar os dados do servidor, o cadastro do colaborador estará pronto para uso.

Esses procedimentos liberam o perfil do colaborador no sistema AGHUx.",4,5,5,5,4.75,"The generated answer is excellent. It correctly covers all the steps from the reference answer and presents them in a much clearer, step-by-step format. It is complete, relevant, and consistent. The correctness score is slightly reduced because the generated answer includes specific external information (a URL and a path to an OneDrive file) that is not present in the reference answer. While this information is likely correct and helpful in a specific context, it cannot be verified by the provided reference alone."
81,"Como liberar perfil no sistema ADS Hospitalar?



","Para atribuir o perfil de acesso ao sistema ADSHospitalar, é necessário acessar o sistema ADSAcesso, verificar se o colaborador já possui cadastro de usuário, e em seguida, criar o acesso ao sistema no menu Senhas. No formulário de cadastro de acesso, preencha os campos Cliente, Usuário, Sistema e Login de acordo com o tipo de colaborador (assistencial/médico/administrativo). Informe uma senha padrão (que não será informada ao usuário). Se o usuário já possuir cadastro, verifique os perfis que ele acessa via base de dados e remova os acessos indevidos, conforme a tabela padrão de perfis no One Drive da USID. No cadastro do usuário, adicione a permissão com base na planilha de perfil do One Drive da USID e remova os grupos que não estão na listagem padrão de Grupos do ADS Hospitalar. Acesse o sistema ADSAcesso, vá no menu Grupos, pesquise o grupo desejado e edite-o para incluir ou remover o usuário, salvando as alterações.","A resposta está explicitamente contida no Documento 3 e Documento 4. O procedimento para liberar perfil no sistema ADS Hospitalar é:

1. A equipe técnica acessa o sistema AGHUx pelo endereço http://aghu.heufpel.com.br, utilizando login/senha de rede.
2. No AGHUx, acessa o menu Outros módulos -> Colaborador -> Administrar Servidores -> Pessoas.
3. Na tela de pessoas, digita o nome do colaborador e seleciona Pesquisar.
4. Após encontrar o colaborador, copia o CPF para o cadastro no ADS Hospitalar.
5. Seleciona a opção Servidor para acessar os dados do servidor do colaborador.
6. Verifica se o login está associado ao cadastro; se não estiver, utiliza o POP ""Atribuir Perfil de Acesso ao sistema AGHUx"" para atribuir perfis no AGHUx.
7. Anota o login de rede para colaboradores administrativos ou o número do conselho para colaboradores assistenciais/médicos (obtido na aba Graduações).
8. Após confirmar o login e cadastro no AGHUx, acessa o sistema ADSAcesso pelo endereço http://hospitalar.heufpel.com.br/adsacesso/ com login/senha de administrador.
9. No ADSAcesso, verifica se o colaborador já possui cadastro de usuário no menu Usuários, digitando o nome do colaborador.
10. No Documento 4, para liberar o perfil, clica em editar para verificar os dados do servidor, confere a ocupação e graduação do colaborador.
11. Consulta a lista de Perfis no AGHUx (disponível no Onedrive da unidade USID) para saber qual perfil deve ser atribuído conforme ocupação e formação.
12. Importa o usuário para o AGHUx pelo menu Outros Módulos > Configuração > Acesso > Usuario, pesquisando pelo login do colaborador.
13. Se o usuário for novo, clica em Importar Usuário e pesquisa novamente.
14. Se o usuário já estiver na listagem, edita o perfil para liberar o acesso.

Portanto, a liberação do perfil no sistema ADS Hospitalar envolve a verificação e atribuição do perfil no AGHUx, seguida da confirmação e cadastro no sistema ADSAcesso, conforme os passos descritos acima.",1,1,1,1,1.0,"A resposta gerada está completamente incorreta. Ela descreve um procedimento para o sistema AGHUx, enquanto a pergunta e a resposta de referência são sobre o sistema ADS Hospitalar. A resposta gerada não menciona nenhuma das etapas corretas descritas na referência (como usar o menu 'Senhas' ou 'Grupos' no ADSAcesso), tornando-a irrelevante, incompleta e inconsistente com a informação correta."
82,"Como criar agenda de consultas no sistema ADS Hospitalar?



","Para criar uma agenda de consultas ambulatoriais no sistema ADSHospitalar, siga estes passos:

1.  Acesse o sistema ADSHospitalar e vá no menu Cadastros -> Profissionais.
2.  Na tela de Profissionais, digite o nome do profissional para o qual será criada a grade e selecione a opção Buscar.
3.  Caso o cadastro não exista, selecione a opção + Cadastrar Profissional. Preencha todos os dados e selecione a opção Salvar. Importante: em caso de criação de grade para equipe (nome da equipe, ao invés de nome de profissional), será necessário informar um número de conselho fictício, que contenha 10 dígitos.
4.  No cadastro do profissional, confira se a especialidade está correta e se necessário, atualize o cadastro.
5.  Após atualizar o cadastro do profissional, inclua o profissional ao serviço solicitado, indo no menu Agenda -> Serviço X Profissional. Na tela do sistema, selecione o serviço e o profissional e clique no botão OK para salvar.
6.  Após a vinculação do profissional ao serviço, crie a grade ambulatorial, indo no menu Agenda -> Profissionais X HR. Atendimento. O sistema irá apresentar a tela para a inclusão da grade. Selecione o serviço e o profissional, clicando no botão OK para verificar se já existe uma grade criada.
7.  Caso não exista nenhuma grade criada para o serviço/profissional, preencha os campos para a criação da grade, conforme os dados informados no chamado GLPI. Após o preenchimento, selecione a opção OK para salvar a grade.","A criação da agenda de consultas no sistema ADS Hospitalar deve ser feita a partir de um chamado GLPI de categoria de criação de agenda do sistema ADSHospitalar. Os passos são:

1. Acessar o sistema ADSHospitalar e ir no menu Cadastros -> Profissionais.
2. Na tela de Profissionais, digitar o nome do profissional para o qual será criada a grade e selecionar a opção Buscar.
3. Caso o cadastro exista, selecionar o cadastro indo na opção Editar e seguir para o próximo passo.
4. Caso o cadastro não exista, selecionar a opção + Cadastrar Profissional, preencher todos os dados e selecionar a opção Salvar.
5. Importante: em caso de criação de grade para equipe (nome da equipe, ao invés de nome de profissional), será necessário informar um número de conselho fictício, que contenha 10 dígitos.

Não há mais detalhes explícitos no texto sobre os passos seguintes para a criação da agenda após o cadastro do profissional.",5,1,3,5,3.5,"A resposta gerada está correta nos passos que apresenta, que são consistentes com o início da resposta de referência. No entanto, é extremamente incompleta, pois omite os passos mais cruciais do processo: vincular o profissional ao serviço e, de fato, criar a grade de horários. A resposta gerada alega incorretamente que não há mais detalhes, quando a referência fornece o procedimento completo. Isso a torna apenas parcialmente relevante, pois não responde completamente à pergunta do usuário."
